Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
79    | Path found| 0.395     | 66        | Path found| 5.215     | 66        
80    | Path found| 0.349     | 52        | Path found| 2.727     | 52        
81    | Path found| 0.548     | 66        | Path found| 3.393     | 66        
82    | Path found| 0.538     | 64        | Path found| 5.181     | 64        
83    | Path found| 0.365     | 50        | Path found| 3.542     | 50        
84    | Path found| 0.783     | 59        | Path found| 4.199     | 59        
85    | Path found| 1.452     | 65        | Path found| 2.913     | 65        
86    | Path found| 0.379     | 54        | Path found| 4.513     | 54        
87    | Path found| 0.549     | 57        | Path found| 2.088     | 57        
88    | Path found| 0.419     | 60        | Path found| 4.537     | 60        
89    | Path found| 0.438     | 54        | Path found| 2.723     | 54        
90    | Path found| 0.496     | 72        | Path found| 6.891     | 72        
91    | Path found| 0.298     | 51        | Path found| 3.954     | 51        
92    | Path found| 0.348     | 54        | Path found| 2.846     | 54        
93    | Path found| 1.130     | 54        | Path found| 3.728     | 54        
94    | Path found| 0.277     | 50        | Path found| 1.972     | 50        
95    | Path found| 0.536     | 59        | Path found| 4.142     | 59        
96    | Path found| 0.462     | 61        | Path found| 5.331     | 61        
97    | Path found| 0.326     | 63        | Path found| 4.943     | 63        
98    | Path found| 0.489     | 54        | Path found| 3.751     | 54        
99    | Path found| 0.915     | 74        | Path found| 7.128     | 74        
100   | Path found| 0.497     | 65        | Path found| 6.260     | 65        
101   | Path found| 0.323     | 50        | Path found| 3.188     | 50        
102   | Path found| 0.948     | 55        | Path found| 3.413     | 55        
103   | Path found| 0.963     | 65        | Path found| 6.098     | 65        
104   | Path found| 0.299     | 50        | Path found| 2.400     | 50        
105   | Path found| 2.000     | 69        | Path found| 6.612     | 69        
106   | Path found| 0.791     | 60        | Path found| 2.345     | 60        
107   | Path found| 0.655     | 61        | Path found| 5.539     | 61        
108   | Path found| 0.278     | 56        | Path found| 4.331     | 56        
109   | Path found| 0.534     | 60        | Path found| 3.741     | 60        
110   | Path found| 0.514     | 50        | Path found| 4.170     | 50        
111   | Path found| 0.694     | 55        | Path found| 2.395     | 55        
112   | Path found| 1.205     | 63        | Path found| 4.687     | 63        
113   | Path found| 0.612     | 54        | Path found| 1.914     | 54        
114   | Path found| 0.502     | 64        | Path found| 5.123     | 64        
115   | Path found| 0.518     | 56        | Path found| 4.680     | 56        
116   | Path found| 0.848     | 70        | Path found| 6.890     | 70        
117   | Path found| 0.486     | 72        | Path found| 6.666     | 72        
118   | Path found| 0.613     | 56        | Path found| 4.511     | 56        
119   | Path found| 0.383     | 55        | Path found| 2.537     | 55        
120   | Path found| 0.471     | 72        | Path found| 7.220     | 72        
121   | Path found| 0.390     | 61        | Path found| 4.987     | 61        
122   | Path found| 0.412     | 62        | Path found| 5.932     | 62        
123   | Path found| 0.287     | 60        | Path found| 4.469     | 60        
124   | Path found| 0.282     | 54        | Path found| 3.812     | 54        
125   | Path found| 0.296     | 52        | Path found| 2.881     | 52        
126   | Path found| 0.397     | 56        | Path found| 4.157     | 56        
127   | Path found| 0.271     | 54        | Path found| 4.493     | 54        
128   | Path found| 0.475     | 56        | Path found| 3.250     | 56        
129   | Path found| 1.323     | 66        | Path found| 5.415     | 66        
130   | Path found| 0.493     | 56        | Path found| 4.930     | 56        
131   | Path found| 0.426     | 51        | Path found| 3.464     | 51        
132   | Path found| 1.547     | 67        | Path found| 5.558     | 67        
133   | Path found| 0.356     | 51        | Path found| 3.637     | 51        
134   | Path found| 0.490     | 65        | Path found| 6.031     | 65        
135   | Path found| 0.565     | 54        | Path found| 1.808     | 54        
136   | Path found| 0.387     | 58        | Path found| 5.153     | 58        
137   | Path found| 0.320     | 56        | Path found| 4.547     | 56        
138   | Path found| 0.536     | 52        | Path found| 2.454     | 52        
139   | Path found| 0.379     | 52        | Path found| 2.874     | 52        
140   | Path found| 1.255     | 56        | Path found| 3.225     | 56        
141   | Path found| 0.455     | 56        | Path found| 4.577     | 56        
142   | Path found| 0.238     | 53        | Path found| 1.770     | 53        
143   | Path found| 0.486     | 54        | Path found| 3.922     | 54        
144   | Path found| 0.363     | 51        | Path found| 2.813     | 51        
145   | Path found| 0.473     | 55        | Path found| 3.334     | 55        
146   | Path found| 0.303     | 51        | Path found| 2.465     | 51        
147   | Path found| 0.453     | 63        | Path found| 5.728     | 63        
148   | Path found| 0.233     | 61        | Path found| 5.441     | 61        
149   | Path found| 0.838     | 60        | Path found| 4.282     | 60        
150   | Path found| 0.462     | 60        | Path found| 4.621     | 60        
151   | Path found| 0.292     | 52        | Path found| 2.616     | 52        
152   | Path found| 1.017     | 52        | Path found| 2.348     | 52        
153   | Path found| 0.445     | 56        | Path found| 4.951     | 56        
154   | Path found| 0.434     | 57        | Path found| 3.420     | 57        
155   | Path found| 1.014     | 55        | Path found| 2.996     | 55        
156   | Path found| 0.750     | 65        | Path found| 3.630     | 65        
157   | Path found| 0.419     | 51        | Path found| 2.363     | 51        
158   | Path found| 0.561     | 67        | Path found| 5.903     | 67        
159   | Path found| 0.519     | 56        | Path found| 3.016     | 56        
160   | Path found| 0.472     | 64        | Path found| 5.931     | 64        
161   | Path found| 0.362     | 55        | Path found| 4.665     | 55        
162   | Path found| 0.530     | 68        | Path found| 6.305     | 68        
163   | Path found| 0.899     | 63        | Path found| 4.705     | 63        
164   | Path found| 1.179     | 50        | Path found| 2.562     | 50        
165   | Path found| 0.444     | 57        | Path found| 2.871     | 57        
166   | Path found| 1.314     | 70        | Path found| 6.120     | 70        
167   | Path found| 1.196     | 59        | Path found| 2.219     | 59        
168   | Path found| 0.696     | 59        | Path found| 4.841     | 59        
169   | Path found| 0.355     | 52        | Path found| 2.586     | 52        
170   | Path found| 0.686     | 63        | Path found| 4.728     | 63        
171   | Path found| 0.459     | 73        | Path found| 6.908     | 73        
172   | Path found| 0.692     | 53        | Path found| 3.755     | 53        
173   | Path found| 1.013     | 56        | Path found| 2.583     | 56        
174   | Path found| 0.263     | 56        | Path found| 4.669     | 56        
175   | Path found| 0.632     | 50        | Path found| 2.253     | 50        
176   | Path found| 0.494     | 60        | Path found| 5.437     | 60        
177   | Path found| 0.291     | 60        | Path found| 5.526     | 60        
178   | Path found| 0.348     | 51        | Path found| 2.772     | 51        
179   | Path found| 0.660     | 64        | Path found| 4.246     | 64        
180   | Path found| 0.672     | 56        | Path found| 3.795     | 56        
181   | Path found| 0.487     | 55        | Path found| 4.191     | 55        
182   | Path found| 0.485     | 64        | Path found| 5.958     | 64        
183   | Path found| 0.722     | 72        | Path found| 6.795     | 72        
184   | Path found| 0.559     | 59        | Path found| 3.044     | 59        
185   | Path found| 0.989     | 62        | Path found| 3.925     | 62        
186   | Path found| 0.354     | 60        | Path found| 5.299     | 60        
187   | Path found| 0.846     | 79        | Path found| 8.189     | 79        
188   | Path found| 0.499     | 70        | Path found| 6.774     | 70        
189   | Path found| 0.506     | 59        | Path found| 5.161     | 59        
190   | Path found| 0.423     | 58        | Path found| 4.965     | 58        
191   | Path found| 0.680     | 53        | Path found| 2.852     | 53        
192   | Path found| 1.374     | 62        | Path found| 3.637     | 62        
193   | Path found| 0.464     | 50        | Path found| 2.037     | 50        
194   | Path found| 1.363     | 63        | Path found| 3.625     | 63        
195   | Path found| 0.431     | 64        | Path found| 5.654     | 64        
196   | Path found| 0.433     | 52        | Path found| 2.129     | 52        
197   | Path found| 0.308     | 53        | Path found| 4.610     | 53        
198   | Path found| 0.413     | 52        | Path found| 2.770     | 52        
199   | Path found| 1.299     | 55        | Path found| 3.003     | 55        
200   | Path found| 0.386     | 54        | Path found| 2.332     | 54        
201   | Path found| 0.509     | 58        | Path found| 5.141     | 58        
202   | Path found| 0.845     | 73        | Path found| 6.948     | 73        
203   | Path found| 0.570     | 75        | Path found| 7.591     | 75        
204   | Path found| 0.611     | 55        | Path found| 4.779     | 55        
205   | Path found| 0.732     | 64        | Path found| 5.887     | 64        
206   | Path found| 0.249     | 51        | Path found| 2.652     | 51        
207   | Path found| 1.687     | 71        | Path found| 6.633     | 71        
208   | Path found| 0.441     | 56        | Path found| 4.041     | 56        
209   | Path found| 0.980     | 73        | Path found| 7.002     | 73        
210   | Path found| 0.600     | 68        | Path found| 6.231     | 68        
211   | Path found| 0.744     | 71        | Path found| 7.040     | 71        
212   | Path found| 0.473     | 73        | Path found| 7.120     | 73        
213   | Path found| 0.230     | 56        | Path found| 4.851     | 56        
214   | Path found| 0.399     | 58        | Path found| 4.774     | 58        
215   | Path found| 0.533     | 50        | Path found| 2.404     | 50        
216   | Path found| 0.496     | 71        | Path found| 7.509     | 71        
217   | Path found| 2.008     | 78        | Path found| 8.899     | 78        
218   | Path found| 1.100     | 67        | Path found| 6.692     | 67        
219   | Path found| 0.500     | 54        | Path found| 1.959     | 54        
220   | Path found| 0.324     | 50        | Path found| 3.690     | 50        
221   | Path found| 0.496     | 56        | Path found| 3.145     | 56        
222   | Path found| 0.269     | 59        | Path found| 5.256     | 59        
223   | Path found| 0.509     | 63        | Path found| 5.901     | 63        
224   | Path found| 0.464     | 72        | Path found| 7.138     | 72        
225   | Path found| 0.423     | 58        | Path found| 4.369     | 58        
226   | Path found| 0.945     | 62        | Path found| 4.094     | 62        
227   | Path found| 1.134     | 61        | Path found| 4.723     | 61        
228   | Path found| 0.300     | 53        | Path found| 3.867     | 53        
229   | Path found| 0.410     | 68        | Path found| 5.544     | 68        
230   | Path found| 0.596     | 54        | Path found| 3.588     | 54        
231   | Path found| 0.501     | 71        | Path found| 6.634     | 71        
232   | Path found| 0.536     | 65        | Path found| 7.224     | 65        
233   | Path found| 0.462     | 68        | Path found| 4.757     | 68        
234   | Path found| 0.455     | 58        | Path found| 3.848     | 58        
235   | Path found| 0.450     | 56        | Path found| 2.334     | 56        
236   | Path found| 0.449     | 66        | Path found| 4.393     | 66        
237   | Path found| 0.505     | 63        | Path found| 3.922     | 63        
238   | Path found| 0.320     | 55        | Path found| 4.195     | 55        
239   | Path found| 0.784     | 57        | Path found| 2.833     | 57        
240   | Path found| 0.559     | 54        | Path found| 4.136     | 54        
241   | Path found| 0.540     | 54        | Path found| 4.636     | 54        
242   | Path found| 1.641     | 56        | Path found| 3.651     | 56        
243   | Path found| 0.909     | 57        | Path found| 4.626     | 57        
244   | Path found| 0.864     | 67        | Path found| 6.947     | 67        
245   | Path found| 0.479     | 53        | Path found| 3.454     | 53        
246   | Path found| 0.287     | 59        | Path found| 3.726     | 59        
247   | Path found| 0.663     | 60        | Path found| 3.521     | 60        
248   | Path found| 0.262     | 59        | Path found| 3.525     | 59        
249   | Path found| 0.232     | 53        | Path found| 2.795     | 53        
250   | Path found| 0.552     | 59        | Path found| 2.637     | 59        
251   | Path found| 0.922     | 70        | Path found| 3.823     | 70        
252   | Path found| 0.294     | 54        | Path found| 2.240     | 54        
253   | Path found| 0.427     | 53        | Path found| 1.645     | 53        
254   | Path found| 0.327     | 52        | Path found| 1.846     | 52        
255   | Path found| 0.462     | 53        | Path found| 3.052     | 53        
256   | Path found| 0.469     | 59        | Path found| 3.185     | 59        
257   | Path found| 0.599     | 80        | Path found| 7.150     | 80        
258   | Path found| 0.519     | 66        | Path found| 4.292     | 66        
259   | Path found| 0.439     | 57        | Path found| 3.237     | 57        
260   | Path found| 0.516     | 64        | Path found| 4.064     | 64        
261   | Path found| 1.020     | 64        | Path found| 4.697     | 64        
262   | Path found| 0.318     | 53        | Path found| 2.716     | 53        
263   | Path found| 0.579     | 69        | Path found| 5.077     | 69        
264   | Path found| 0.442     | 57        | Path found| 3.461     | 57        
265   | Path found| 0.961     | 81        | Path found| 7.902     | 81        
266   | Path found| 0.436     | 60        | Path found| 4.072     | 60        
267   | Path found| 0.467     | 57        | Path found| 2.071     | 57        
268   | Path found| 0.292     | 50        | Path found| 2.314     | 50        
269   | Path found| 0.471     | 52        | Path found| 3.628     | 52        
270   | Path found| 0.790     | 59        | Path found| 6.924     | 59        
271   | Path found| 0.997     | 52        | Path found| 4.013     | 52        
272   | Path found| 2.033     | 50        | Path found| 5.272     | 50        
273   | Path found| 1.277     | 54        | Path found| 5.593     | 54        
274   | Path found| 1.489     | 56        | Path found| 6.027     | 56        
275   | Path found| 1.496     | 56        | Path found| 4.686     | 56        
276   | Path found| 1.737     | 69        | Path found| 7.892     | 69        
277   | Path found| 0.562     | 57        | Path found| 4.223     | 57        
278   | Path found| 0.445     | 52        | Path found| 4.112     | 52        
279   | Path found| 0.332     | 58        | Path found| 3.583     | 58        
280   | Path found| 0.602     | 58        | Path found| 4.121     | 58        
281   | Path found| 0.436     | 62        | Path found| 5.017     | 62        
282   | Path found| 0.798     | 64        | Path found| 4.993     | 64        
283   | Path found| 0.550     | 63        | Path found| 5.251     | 63        
284   | Path found| 1.616     | 71        | Path found| 6.045     | 71        
285   | Path found| 1.173     | 61        | Path found| 3.145     | 61        
286   | Path found| 0.441     | 65        | Path found| 6.114     | 65        
287   | Path found| 0.713     | 53        | Path found| 2.113     | 53        
288   | Path found| 0.291     | 50        | Path found| 3.929     | 50        
289   | Path found| 0.381     | 60        | Path found| 2.807     | 60        
290   | Path found| 0.709     | 54        | Path found| 3.990     | 54        
291   | Path found| 0.555     | 65        | Path found| 5.913     | 65        
292   | Path found| 0.907     | 71        | Path found| 6.741     | 71        
293   | Path found| 0.471     | 57        | Path found| 3.159     | 57        
294   | Path found| 1.432     | 51        | Path found| 2.905     | 51        
295   | Path found| 0.425     | 53        | Path found| 3.550     | 53        
296   | Path found| 0.568     | 74        | Path found| 8.311     | 74        
297   | Path found| 0.324     | 50        | Path found| 2.311     | 50        
298   | Path found| 0.666     | 60        | Path found| 5.579     | 60        
299   | Path found| 0.236     | 54        | Path found| 3.179     | 54        
300   | Path found| 0.855     | 52        | Path found| 3.038     | 52        
301   | Path found| 0.462     | 50        | Path found| 2.019     | 50        
302   | Path found| 1.318     | 55        | Path found| 3.959     | 55        
303   | Path found| 0.586     | 54        | Path found| 2.419     | 54        
304   | Path found| 0.747     | 71        | Path found| 6.744     | 71        
305   | Path found| 0.493     | 55        | Path found| 3.853     | 55        
306   | Path found| 0.495     | 52        | Path found| 3.581     | 52        
307   | Path found| 0.602     | 52        | Path found| 2.813     | 52        
308   | Path found| 0.564     | 65        | Path found| 4.504     | 65        
309   | Path found| 0.381     | 63        | Path found| 4.462     | 63        
310   | Path found| 0.438     | 68        | Path found| 5.556     | 68        
311   | Path found| 1.095     | 71        | Path found| 5.982     | 71        
312   | Path found| 1.369     | 64        | Path found| 4.885     | 64        
313   | Path found| 0.636     | 51        | Path found| 4.343     | 51        
314   | Path found| 0.450     | 53        | Path found| 1.567     | 53        
315   | Path found| 0.295     | 54        | Path found| 4.727     | 54        
316   | Path found| 0.253     | 58        | Path found| 4.320     | 58        
317   | Path found| 0.276     | 55        | Path found| 4.059     | 55        
318   | Path found| 0.393     | 54        | Path found| 4.483     | 54        
319   | Path found| 0.736     | 68        | Path found| 6.301     | 68        
320   | Path found| 0.397     | 54        | Path found| 2.767     | 54        
321   | Path found| 1.589     | 66        | Path found| 5.100     | 66        
322   | Path found| 0.460     | 57        | Path found| 5.040     | 57        
323   | Path found| 0.480     | 59        | Path found| 4.798     | 59        
324   | Path found| 0.347     | 50        | Path found| 2.522     | 50        
325   | Path found| 0.375     | 51        | Path found| 4.155     | 51        
326   | Path found| 0.619     | 50        | Path found| 2.504     | 50        
327   | Path found| 0.453     | 51        | Path found| 3.812     | 51        
328   | Path found| 0.502     | 63        | Path found| 2.542     | 63        
329   | Path found| 0.548     | 57        | Path found| 4.180     | 57        
330   | Path found| 0.883     | 76        | Path found| 7.538     | 76        
331   | Path found| 0.318     | 56        | Path found| 4.734     | 56        
332   | Path found| 0.574     | 67        | Path found| 6.227     | 67        
333   | Path found| 1.184     | 72        | Path found| 6.603     | 72        
334   | Path found| 0.461     | 66        | Path found| 6.020     | 66        
335   | Path found| 0.411     | 51        | Path found| 2.944     | 51        
336   | Path found| 0.314     | 52        | Path found| 3.408     | 52        
337   | Path found| 0.529     | 60        | Path found| 3.819     | 60        
338   | Path found| 0.245     | 52        | Path found| 4.658     | 52        
339   | Path found| 0.788     | 65        | Path found| 6.017     | 65        
340   | Path found| 0.481     | 56        | Path found| 2.056     | 56        
341   | Path found| 1.284     | 54        | Path found| 3.248     | 54        
342   | Path found| 0.305     | 52        | Path found| 2.739     | 52        
343   | Path found| 1.018     | 62        | Path found| 4.987     | 62        
344   | Path found| 0.343     | 64        | Path found| 5.687     | 64        
345   | Path found| 0.572     | 58        | Path found| 5.125     | 58        
346   | Path found| 0.707     | 54        | Path found| 2.842     | 54        
347   | Path found| 1.315     | 50        | Path found| 3.389     | 50        
348   | Path found| 0.262     | 51        | Path found| 3.249     | 51        
349   | Path found| 0.713     | 57        | Path found| 3.722     | 57        
350   | Path found| 0.552     | 60        | Path found| 4.219     | 60        
351   | Path found| 0.313     | 67        | Path found| 5.149     | 67        
352   | Path found| 0.406     | 60        | Path found| 4.318     | 60        
353   | Path found| 0.253     | 55        | Path found| 4.843     | 55        
354   | Path found| 0.410     | 54        | Path found| 3.040     | 54        
355   | Path found| 0.334     | 51        | Path found| 3.708     | 51        
356   | Path found| 0.385     | 54        | Path found| 2.986     | 54        
357   | Path found| 1.288     | 63        | Path found| 4.875     | 63        
358   | Path found| 0.574     | 61        | Path found| 5.672     | 61        
359   | Path found| 0.423     | 61        | Path found| 5.015     | 61        
360   | Path found| 0.504     | 57        | Path found| 3.554     | 57        
361   | Path found| 0.929     | 50        | Path found| 3.267     | 50        
362   | Path found| 0.424     | 53        | Path found| 3.698     | 53        
363   | Path found| 0.478     | 67        | Path found| 5.587     | 67        
364   | Path found| 1.255     | 51        | Path found| 3.206     | 51        
365   | Path found| 0.704     | 54        | Path found| 3.736     | 54        
366   | Path found| 1.009     | 51        | Path found| 2.711     | 51        
367   | Path found| 0.374     | 57        | Path found| 4.720     | 57        
368   | Path found| 0.648     | 54        | Path found| 2.387     | 54        
369   | Path found| 0.464     | 53        | Path found| 4.573     | 53        
370   | Path found| 0.370     | 56        | Path found| 3.566     | 56        
371   | Path found| 0.726     | 65        | Path found| 5.183     | 65        
372   | Path found| 1.818     | 67        | Path found| 5.594     | 67        
373   | Path found| 0.268     | 51        | Path found| 3.544     | 51        
374   | Path found| 0.430     | 69        | Path found| 5.332     | 69        
375   | Path found| 0.674     | 52        | Path found| 2.206     | 52        
376   | Path found| 0.257     | 51        | Path found| 1.423     | 51        
377   | Path found| 1.071     | 62        | Path found| 6.101     | 62        
378   | Path found| 0.688     | 54        | Path found| 2.855     | 54        
379   | Path found| 0.584     | 50        | Path found| 2.311     | 50        
380   | Path found| 0.407     | 59        | Path found| 3.496     | 59        
381   | Path found| 0.580     | 53        | Path found| 1.114     | 53        
382   | Path found| 0.300     | 51        | Path found| 3.005     | 51        
383   | Path found| 0.344     | 50        | Path found| 2.320     | 50        
384   | Path found| 0.390     | 53        | Path found| 1.924     | 53        
385   | Path found| 0.441     | 54        | Path found| 3.573     | 54        
386   | Path found| 0.630     | 54        | Path found| 3.286     | 54        
387   | Path found| 0.791     | 51        | Path found| 3.078     | 51        
388   | Path found| 0.438     | 50        | Path found| 2.334     | 50        
389   | Path found| 1.009     | 53        | Path found| 4.316     | 53        
390   | Path found| 1.296     | 66        | Path found| 8.133     | 66        
391   | Path found| 1.476     | 66        | Path found| 4.894     | 66        
392   | Path found| 0.465     | 50        | Path found| 3.142     | 50        
393   | Path found| 1.354     | 65        | Path found| 5.254     | 65        
394   | Path found| 0.448     | 56        | Path found| 3.079     | 56        
395   | Path found| 0.514     | 59        | Path found| 3.413     | 59        
396   | Path found| 0.522     | 62        | Path found| 4.131     | 62        
397   | Path found| 0.609     | 64        | Path found| 4.218     | 64        
398   | Path found| 0.457     | 55        | Path found| 2.893     | 55        
399   | Path found| 0.770     | 58        | Path found| 3.479     | 58        
400   | Path found| 0.407     | 56        | Path found| 2.593     | 56        
401   | Path found| 0.409     | 52        | Path found| 2.767     | 52        
402   | Path found| 0.426     | 53        | Path found| 1.931     | 53        
403   | Path found| 0.421     | 50        | Path found| 2.626     | 50        
404   | Path found| 0.391     | 57        | Path found| 3.299     | 57        
405   | Path found| 0.375     | 53        | Path found| 1.429     | 53        
406   | Path found| 0.347     | 54        | Path found| 2.804     | 54        
407   | Path found| 0.482     | 65        | Path found| 4.608     | 65        
408   | Path found| 0.279     | 53        | Path found| 2.949     | 53        
409   | Path found| 0.651     | 55        | Path found| 2.964     | 55        
410   | Path found| 0.396     | 52        | Path found| 2.778     | 52        
411   | Path found| 0.255     | 55        | Path found| 3.122     | 55        
412   | Path found| 0.854     | 62        | Path found| 3.822     | 62        
413   | Path found| 0.407     | 55        | Path found| 3.078     | 55        
414   | Path found| 0.488     | 54        | Path found| 1.980     | 54        
415   | Path found| 0.326     | 54        | Path found| 2.905     | 54        
416   | Path found| 0.275     | 51        | Path found| 2.762     | 51        
417   | Path found| 0.519     | 62        | Path found| 4.070     | 62        
418   | Path found| 0.889     | 74        | Path found| 5.815     | 74        
419   | Path found| 0.545     | 61        | Path found| 3.825     | 61        
420   | Path found| 0.340     | 55        | Path found| 3.302     | 55        
421   | Path found| 0.262     | 54        | Path found| 3.087     | 54        
422   | Path found| 0.443     | 51        | Path found| 1.864     | 51        
423   | Path found| 0.540     | 61        | Path found| 3.784     | 61        
424   | Path found| 0.381     | 55        | Path found| 3.174     | 55        
425   | Path found| 0.315     | 67        | Path found| 4.613     | 67        
426   | Path found| 0.487     | 51        | Path found| 2.671     | 51        
427   | Path found| 0.277     | 60        | Path found| 3.805     | 60        
428   | Path found| 0.658     | 51        | Path found| 2.945     | 51        
429   | Path found| 0.406     | 55        | Path found| 2.977     | 55        
430   | Path found| 0.527     | 66        | Path found| 4.603     | 66        
431   | Path found| 0.814     | 57        | Path found| 3.438     | 57        
432   | Path found| 0.739     | 61        | Path found| 4.063     | 61        
433   | Path found| 0.358     | 50        | Path found| 2.724     | 50        
434   | Path found| 0.863     | 67        | Path found| 4.618     | 67        
435   | Path found| 0.583     | 54        | Path found| 3.125     | 54        
436   | Path found| 0.496     | 51        | Path found| 1.568     | 51        
437   | Path found| 0.923     | 74        | Path found| 5.637     | 74        
438   | Path found| 0.582     | 64        | Path found| 4.342     | 64        
439   | Path found| 0.471     | 59        | Path found| 3.433     | 59        
440   | Path found| 0.406     | 56        | Path found| 3.266     | 56        
441   | Path found| 0.391     | 51        | Path found| 1.926     | 51        
442   | Path found| 0.620     | 59        | Path found| 1.611     | 59        
443   | Path found| 0.455     | 64        | Path found| 4.268     | 64        
444   | Path found| 0.615     | 56        | Path found| 3.511     | 56        
445   | Path found| 0.436     | 54        | Path found| 2.575     | 54        
446   | Path found| 0.266     | 56        | Path found| 3.192     | 56        
447   | Path found| 0.407     | 57        | Path found| 3.177     | 57        
448   | Path found| 0.590     | 62        | Path found| 4.102     | 62        
