Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
---------------------------------------------------------------------------------
1     | Path found| 0.532     | 38        | Path found| 1.607     | 38        
2     | Path found| 0.581     | 51        | Path found| 3.070     | 51        
3     | Path found| 0.222     | 40        | Path found| 1.927     | 40        
4     | Path found| 0.605     | 58        | Path found| 3.554     | 58        
5     | Path found| 0.073     | 14        | Path found| 0.325     | 14        
6     | Path found| 0.427     | 47        | Path found| 2.293     | 47        
7     | Path found| 0.217     | 34        | Path found| 0.709     | 34        
8     | Path found| 0.246     | 43        | Path found| 1.321     | 43        
9     | Path found| 0.114     | 19        | Path found| 0.547     | 19        
10    | Path found| 0.074     | 13        | Path found| 0.366     | 13        
11    | Path found| 0.132     | 30        | Path found| 1.056     | 30        
12    | Path found| 0.293     | 47        | Path found| 2.133     | 47        
13    | Path found| 0.345     | 34        | Path found| 1.639     | 34        
14    | Path found| 0.275     | 38        | Path found| 1.075     | 38        
15    | Path found| 0.095     | 18        | Path found| 0.567     | 18        
16    | Path found| 0.317     | 47        | Path found| 1.907     | 47        
17    | Path found| 0.076     | 22        | Path found| 0.360     | 22        
18    | Path found| 0.194     | 39        | Path found| 1.702     | 39        
19    | Path found| 0.442     | 57        | Path found| 1.689     | 57        
20    | Path found| 0.391     | 52        | Path found| 2.976     | 52        
21    | Path found| 0.403     | 52        | Path found| 2.888     | 52        
22    | Path found| 0.065     | 10        | Path found| 0.286     | 10        
23    | Path found| 0.277     | 42        | Path found| 1.273     | 42        
24    | Path found| 0.110     | 20        | Path found| 0.683     | 20        
25    | Path found| 0.137     | 27        | Path found| 0.791     | 27        
26    | Path found| 0.393     | 72        | Path found| 5.496     | 72        
27    | Path found| 0.137     | 26        | Path found| 0.618     | 26        
28    | Path found| 0.255     | 41        | Path found| 1.765     | 41        
29    | Path found| 0.441     | 58        | Path found| 3.719     | 58        
30    | Path found| 0.075     | 15        | Path found| 0.423     | 15        
31    | Path found| 0.212     | 33        | Path found| 1.238     | 33        
32    | Path found| 0.348     | 44        | Path found| 1.298     | 44        
33    | Path found| 0.090     | 19        | Path found| 0.420     | 19        
34    | Path found| 0.101     | 29        | Path found| 0.491     | 29        
35    | Path found| 0.217     | 39        | Path found| 1.001     | 39        
36    | Path found| 0.236     | 41        | Path found| 1.643     | 41        
37    | Path found| 0.401     | 48        | Path found| 2.632     | 48        
38    | Path found| 0.189     | 37        | Path found| 0.875     | 37        
39    | Path found| 0.161     | 32        | Path found| 1.105     | 32        
40    | Path found| 0.177     | 31        | Path found| 1.236     | 31        
41    | Path found| 0.094     | 17        | Path found| 0.426     | 17        
42    | Path found| 0.122     | 26        | Path found| 0.639     | 26        
43    | Path found| 0.089     | 16        | Path found| 0.359     | 16        
44    | Path found| 0.106     | 34        | Path found| 0.426     | 34        
45    | Path found| 0.081     | 20        | Path found| 0.321     | 20        
46    | Path found| 0.158     | 28        | Path found| 0.700     | 28        
47    | Path found| 0.062     | 10        | Path found| 0.332     | 10        
48    | Path found| 0.266     | 45        | Path found| 2.029     | 45        
49    | Path found| 0.056     | 10        | Path found| 0.222     | 10        
50    | Path found| 0.266     | 38        | Path found| 0.884     | 38        
51    | Path found| 0.096     | 19        | Path found| 0.515     | 19        
52    | Path found| 0.157     | 33        | Path found| 0.800     | 33        
53    | Path found| 0.142     | 23        | Path found| 0.649     | 23        
54    | Path found| 0.521     | 48        | Path found| 1.960     | 48        
55    | Path found| 0.105     | 21        | Path found| 0.623     | 21        
56    | Path found| 0.078     | 18        | Path found| 0.330     | 18        
57    | Path found| 0.055     | 16        | Path found| 0.258     | 16        
58    | Path found| 0.087     | 25        | Path found| 0.417     | 25        
59    | Path found| 0.071     | 11        | Path found| 0.333     | 11        
60    | Path found| 0.256     | 48        | Path found| 2.483     | 48        
61    | Path found| 0.219     | 44        | Path found| 1.737     | 44        
62    | Path found| 0.087     | 19        | Path found| 0.412     | 19        
63    | Path found| 0.179     | 26        | Path found| 0.775     | 26        
64    | Path found| 0.140     | 28        | Path found| 0.878     | 28        
65    | Path found| 0.118     | 26        | Path found| 0.927     | 26        
66    | Path found| 0.113     | 27        | Path found| 0.766     | 27        
67    | Path found| 0.198     | 39        | Path found| 1.358     | 39        
68    | Path found| 0.099     | 26        | Path found| 0.554     | 26        
69    | Path found| 0.144     | 26        | Path found| 0.594     | 26        
70    | Path found| 0.046     | 10        | Path found| 0.219     | 10        
71    | Path found| 0.243     | 34        | Path found| 1.285     | 34        
72    | Path found| 0.048     | 11        | Path found| 0.227     | 11        
73    | Path found| 0.128     | 19        | Path found| 0.605     | 19        
74    | Path found| 0.230     | 44        | Path found| 1.340     | 44        
75    | Path found| 0.083     | 13        | Path found| 0.428     | 13        
76    | Path found| 0.100     | 20        | Path found| 0.550     | 20        
77    | Path found| 0.064     | 12        | Path found| 0.315     | 12        
78    | Path found| 0.076     | 14        | Path found| 0.356     | 14        
79    | Path found| 0.071     | 13        | Path found| 0.379     | 13        
80    | Path found| 0.204     | 41        | Path found| 1.610     | 41        
81    | Path found| 0.246     | 39        | Path found| 1.697     | 39        
82    | Path found| 0.116     | 28        | Path found| 0.711     | 28        
83    | Path found| 0.110     | 27        | Path found| 0.419     | 27        
84    | Path found| 0.061     | 13        | Path found| 0.334     | 13        
85    | Path found| 0.338     | 46        | Path found| 2.171     | 46        
86    | Path found| 0.106     | 17        | Path found| 0.578     | 17        
87    | Path found| 0.098     | 19        | Path found| 0.450     | 19        
88    | Path found| 0.196     | 31        | Path found| 1.340     | 31        
89    | Path found| 0.065     | 16        | Path found| 0.327     | 16        
90    | Path found| 0.207     | 31        | Path found| 1.269     | 31        
91    | Path found| 0.082     | 18        | Path found| 0.401     | 18        
92    | Path found| 0.058     | 18        | Path found| 0.379     | 18        
93    | Path found| 0.256     | 51        | Path found| 2.561     | 51        
94    | Path found| 0.126     | 24        | Path found| 0.650     | 24        
95    | Path found| 0.144     | 31        | Path found| 0.816     | 31        
96    | Path found| 0.216     | 40        | Path found| 1.217     | 40        
97    | Path found| 0.091     | 21        | Path found| 0.317     | 21        
98    | Path found| 0.287     | 40        | Path found| 1.942     | 40        
99    | Path found| 0.081     | 14        | Path found| 0.400     | 14        
100   | Path found| 0.136     | 24        | Path found| 0.686     | 24        
101   | Path found| 0.150     | 23        | Path found| 0.693     | 23        
102   | Path found| 0.108     | 22        | Path found| 0.525     | 22        
103   | Path found| 0.097     | 16        | Path found| 0.489     | 16        
104   | Path found| 0.113     | 21        | Path found| 0.512     | 21        
105   | Path found| 0.153     | 42        | Path found| 0.588     | 42        
106   | Path found| 0.289     | 55        | Path found| 3.049     | 55        
107   | Path found| 0.097     | 27        | Path found| 0.428     | 27        
108   | Path found| 0.430     | 56        | Path found| 3.219     | 56        
109   | Path found| 0.111     | 21        | Path found| 0.486     | 21        
110   | Path found| 0.210     | 41        | Path found| 1.729     | 41        
111   | Path found| 0.228     | 38        | Path found| 1.272     | 38        
112   | Path found| 0.245     | 41        | Path found| 1.910     | 41        
113   | Path found| 0.118     | 18        | Path found| 0.587     | 18        
114   | Path found| 0.193     | 35        | Path found| 0.773     | 35        
115   | Path found| 0.178     | 42        | Path found| 1.732     | 42        
116   | Path found| 0.151     | 22        | Path found| 0.561     | 22        
117   | Path found| 0.070     | 14        | Path found| 0.343     | 14        
118   | Path found| 0.065     | 12        | Path found| 0.275     | 12        
119   | Path found| 0.099     | 22        | Path found| 0.522     | 22        
120   | Path found| 0.535     | 52        | Path found| 2.515     | 52        
121   | Path found| 0.241     | 36        | Path found| 1.478     | 36        
122   | Path found| 0.554     | 61        | Path found| 2.785     | 61        
123   | Path found| 0.079     | 15        | Path found| 0.240     | 15        
124   | Path found| 0.470     | 49        | Path found| 1.377     | 49        
125   | Path found| 0.071     | 17        | Path found| 0.354     | 17        
126   | Path found| 0.210     | 28        | Path found| 0.962     | 28        
127   | Path found| 0.096     | 18        | Path found| 0.471     | 18        
128   | Path found| 0.080     | 16        | Path found| 0.396     | 16        
129   | Path found| 0.073     | 13        | Path found| 0.329     | 13        
130   | Path found| 0.611     | 50        | Path found| 2.618     | 50        
131   | Path found| 0.113     | 19        | Path found| 0.636     | 19        
132   | Path found| 0.119     | 31        | Path found| 0.985     | 31        
133   | Path found| 0.120     | 31        | Path found| 1.068     | 31        
134   | Path found| 0.142     | 27        | Path found| 0.661     | 27        
135   | Path found| 0.195     | 24        | Path found| 0.767     | 24        
136   | Path found| 0.475     | 47        | Path found| 1.275     | 47        
137   | Path found| 0.154     | 23        | Path found| 0.833     | 23        
138   | Path found| 0.173     | 35        | Path found| 1.516     | 35        
139   | Path found| 0.156     | 25        | Path found| 0.499     | 25        
140   | Path found| 0.125     | 27        | Path found| 0.634     | 27        
141   | Path found| 0.264     | 39        | Path found| 1.674     | 39        
142   | Path found| 0.068     | 22        | Path found| 0.413     | 22        
143   | Path found| 0.225     | 38        | Path found| 1.513     | 38        
144   | Path found| 0.173     | 25        | Path found| 0.695     | 25        
145   | Path found| 0.115     | 19        | Path found| 0.532     | 19        
146   | Path found| 0.116     | 19        | Path found| 0.631     | 19        
147   | Path found| 0.107     | 22        | Path found| 0.759     | 22        
148   | Path found| 0.231     | 53        | Path found| 2.400     | 53        
149   | Path found| 0.489     | 56        | Path found| 2.354     | 56        
150   | Path found| 0.253     | 45        | Path found| 2.188     | 45        
151   | Path found| 0.302     | 48        | Path found| 1.060     | 48        
152   | Path found| 0.140     | 30        | Path found| 1.047     | 30        
153   | Path found| 0.057     | 10        | Path found| 0.256     | 10        
154   | Path found| 0.192     | 28        | Path found| 0.945     | 28        
155   | Path found| 0.073     | 24        | Path found| 0.304     | 24        
156   | Path found| 0.112     | 35        | Path found| 0.627     | 35        
157   | Path found| 0.193     | 26        | Path found| 0.913     | 26        
158   | Path found| 0.053     | 11        | Path found| 0.240     | 11        
159   | Path found| 0.512     | 46        | Path found| 1.434     | 46        
160   | Path found| 0.113     | 43        | Path found| 1.955     | 43        
161   | Path found| 0.064     | 11        | Path found| 0.269     | 11        
162   | Path found| 0.193     | 29        | Path found| 0.891     | 29        
163   | Path found| 0.342     | 36        | Path found| 1.001     | 36        
164   | Path found| 0.070     | 11        | Path found| 0.364     | 11        
165   | Path found| 0.154     | 29        | Path found| 0.656     | 29        
166   | Path found| 0.167     | 33        | Path found| 0.728     | 33        
167   | Path found| 0.282     | 40        | Path found| 1.186     | 40        
168   | Path found| 0.128     | 21        | Path found| 0.604     | 21        
169   | Path found| 0.100     | 16        | Path found| 0.488     | 16        
170   | Path found| 0.131     | 30        | Path found| 0.896     | 30        
171   | Path found| 0.067     | 14        | Path found| 0.380     | 14        
172   | Path found| 0.157     | 32        | Path found| 0.801     | 32        
173   | Path found| 0.284     | 45        | Path found| 2.008     | 45        
174   | Path found| 0.119     | 22        | Path found| 0.614     | 22        
175   | Path found| 0.254     | 32        | Path found| 1.208     | 32        
176   | Path found| 0.264     | 36        | Path found| 1.595     | 36        
177   | Path found| 0.047     | 11        | Path found| 0.215     | 11        
178   | Path found| 0.089     | 14        | Path found| 0.408     | 14        
179   | Path found| 0.069     | 13        | Path found| 0.318     | 13        
180   | Path found| 0.223     | 47        | Path found| 2.243     | 47        
181   | Path found| 0.159     | 24        | Path found| 0.698     | 24        
182   | Path found| 0.148     | 38        | Path found| 0.687     | 38        
183   | Path found| 0.180     | 30        | Path found| 0.983     | 30        
184   | Path found| 0.088     | 16        | Path found| 0.445     | 16        
185   | Path found| 0.104     | 21        | Path found| 0.526     | 21        
186   | Path found| 0.131     | 26        | Path found| 0.660     | 26        
187   | Path found| 0.217     | 42        | Path found| 1.066     | 42        
188   | Path found| 0.466     | 77        | Path found| 5.747     | 77        
189   | Path found| 0.080     | 21        | Path found| 0.375     | 21        
190   | Path found| 0.209     | 41        | Path found| 1.422     | 41        
191   | Path found| 0.479     | 63        | Path found| 4.229     | 63        
192   | Path found| 0.211     | 28        | Path found| 0.906     | 28        
193   | Path found| 0.124     | 21        | Path found| 0.698     | 21        
194   | Path found| 0.137     | 32        | Path found| 0.870     | 32        
195   | Path found| 0.233     | 47        | Path found| 2.043     | 47        
196   | Path found| 0.189     | 36        | Path found| 1.564     | 36        
197   | Path found| 0.175     | 31        | Path found| 0.938     | 31        
198   | Path found| 0.092     | 16        | Path found| 0.478     | 16        
199   | Path found| 0.083     | 15        | Path found| 0.460     | 15        
200   | Path found| 0.081     | 16        | Path found| 0.371     | 16        
201   | Path found| 0.101     | 17        | Path found| 0.516     | 17        
202   | Path found| 0.234     | 36        | Path found| 1.554     | 36        
203   | Path found| 0.234     | 41        | Path found| 1.904     | 41        
204   | Path found| 0.127     | 25        | Path found| 0.770     | 25        
205   | Path found| 0.106     | 18        | Path found| 0.557     | 18        
206   | Path found| 0.075     | 22        | Path found| 0.324     | 22        
207   | Path found| 0.135     | 30        | Path found| 0.951     | 30        
208   | Path found| 0.151     | 25        | Path found| 0.698     | 25        
209   | Path found| 0.296     | 41        | Path found| 1.065     | 41        
210   | Path found| 0.201     | 33        | Path found| 1.194     | 33        
211   | Path found| 0.326     | 50        | Path found| 1.443     | 50        
212   | Path found| 0.208     | 32        | Path found| 1.222     | 32        
213   | Path found| 0.163     | 32        | Path found| 1.143     | 32        
214   | Path found| 0.100     | 23        | Path found| 0.461     | 23        
215   | Path found| 0.067     | 13        | Path found| 0.285     | 13        
216   | Path found| 0.377     | 59        | Path found| 3.354     | 59        
217   | Path found| 0.059     | 12        | Path found| 0.259     | 12        
218   | Path found| 0.354     | 38        | Path found| 1.447     | 38        
219   | Path found| 0.274     | 54        | Path found| 2.113     | 54        
220   | Path found| 0.460     | 55        | Path found| 1.657     | 55        
221   | Path found| 0.083     | 16        | Path found| 0.389     | 16        
222   | Path found| 0.447     | 55        | Path found| 2.335     | 55        
223   | Path found| 0.145     | 36        | Path found| 0.648     | 36        
224   | Path found| 0.508     | 61        | Path found| 3.997     | 61        
225   | Path found| 0.483     | 59        | Path found| 3.565     | 59        
226   | Path found| 0.213     | 36        | Path found| 0.972     | 36        
227   | Path found| 0.206     | 41        | Path found| 1.218     | 41        
228   | Path found| 0.410     | 49        | Path found| 1.357     | 49        
229   | Path found| 0.065     | 21        | Path found| 0.267     | 21        
230   | Path found| 0.113     | 18        | Path found| 0.511     | 18        
231   | Path found| 0.094     | 25        | Path found| 0.397     | 25        
232   | Path found| 0.068     | 11        | Path found| 0.353     | 11        
233   | Path found| 0.116     | 19        | Path found| 0.579     | 19        
234   | Path found| 0.314     | 41        | Path found| 1.531     | 41        
235   | Path found| 0.072     | 18        | Path found| 0.378     | 18        
236   | Path found| 0.258     | 39        | Path found| 1.718     | 39        
237   | Path found| 0.200     | 37        | Path found| 1.454     | 37        
238   | Path found| 0.112     | 26        | Path found| 0.445     | 26        
239   | Path found| 0.115     | 26        | Path found| 0.751     | 26        
240   | Path found| 0.173     | 38        | Path found| 0.785     | 38        
241   | Path found| 0.082     | 17        | Path found| 0.440     | 17        
242   | Path found| 0.234     | 38        | Path found| 1.685     | 38        
243   | Path found| 0.414     | 51        | Path found| 2.622     | 51        
244   | Path found| 0.176     | 36        | Path found| 1.383     | 36        
245   | Path found| 0.103     | 16        | Path found| 0.501     | 16        
246   | Path found| 0.113     | 20        | Path found| 0.584     | 20        
247   | Path found| 0.275     | 47        | Path found| 1.851     | 47        
248   | Path found| 0.116     | 28        | Path found| 0.743     | 28        
249   | Path found| 0.088     | 17        | Path found| 0.455     | 17        
250   | Path found| 0.219     | 29        | Path found| 0.432     | 29        
251   | Path found| 0.091     | 16        | Path found| 0.362     | 16        
252   | Path found| 0.125     | 27        | Path found| 0.423     | 27        
253   | Path found| 0.131     | 25        | Path found| 0.772     | 25        
254   | Path found| 0.233     | 47        | Path found| 2.017     | 47        
255   | Path found| 0.173     | 26        | Path found| 0.959     | 26        
256   | Path found| 0.130     | 31        | Path found| 0.678     | 31        
257   | Path found| 0.193     | 43        | Path found| 1.425     | 43        
258   | Path found| 0.458     | 55        | Path found| 3.121     | 55        
259   | Path found| 0.124     | 29        | Path found| 0.449     | 29        
260   | Path found| 0.120     | 25        | Path found| 0.778     | 25        
261   | Path found| 0.323     | 42        | Path found| 1.927     | 42        
262   | Path found| 0.236     | 48        | Path found| 2.582     | 48        
263   | Path found| 0.669     | 56        | Path found| 2.118     | 56        
264   | Path found| 0.144     | 25        | Path found| 0.659     | 25        
265   | Path found| 0.105     | 18        | Path found| 0.579     | 18        
266   | Path found| 0.095     | 22        | Path found| 0.464     | 22        
267   | Path found| 0.082     | 17        | Path found| 0.408     | 17        
268   | Path found| 0.138     | 35        | Path found| 1.333     | 35        
269   | Path found| 0.208     | 32        | Path found| 0.900     | 32        
270   | Path found| 0.105     | 17        | Path found| 0.490     | 17        
271   | Path found| 0.149     | 34        | Path found| 1.085     | 34        
272   | Path found| 0.271     | 52        | Path found| 2.244     | 52        
273   | Path found| 0.239     | 44        | Path found| 1.801     | 44        
274   | Path found| 0.419     | 50        | Path found| 2.540     | 50        
275   | Path found| 0.062     | 10        | Path found| 0.290     | 10        
276   | Path found| 0.167     | 35        | Path found| 1.063     | 35        
277   | Path found| 0.083     | 22        | Path found| 0.363     | 22        
278   | Path found| 0.199     | 29        | Path found| 1.031     | 29        
279   | Path found| 0.548     | 56        | Path found| 2.256     | 56        
280   | Path found| 0.545     | 56        | Path found| 3.228     | 56        
281   | Path found| 0.127     | 33        | Path found| 0.577     | 33        
282   | Path found| 0.305     | 44        | Path found| 2.139     | 44        
283   | Path found| 0.132     | 24        | Path found| 0.759     | 24        
284   | Path found| 0.143     | 32        | Path found| 0.713     | 32        
285   | Path found| 0.170     | 23        | Path found| 0.742     | 23        
286   | Path found| 0.069     | 12        | Path found| 0.322     | 12        
287   | Path found| 0.211     | 48        | Path found| 2.379     | 48        
288   | Path found| 0.433     | 54        | Path found| 2.753     | 54        
289   | Path found| 0.468     | 54        | Path found| 2.369     | 54        
290   | Path found| 0.229     | 39        | Path found| 1.184     | 39        
291   | Path found| 0.349     | 54        | Path found| 2.300     | 54        
292   | Path found| 0.765     | 73        | Path found| 5.706     | 73        
293   | Path found| 0.590     | 54        | Path found| 2.033     | 54        
294   | Path found| 0.094     | 16        | Path found| 0.412     | 16        
295   | Path found| 0.088     | 13        | Path found| 0.392     | 13        
296   | Path found| 0.206     | 45        | Path found| 1.947     | 45        
297   | Path found| 0.369     | 41        | Path found| 1.313     | 41        
298   | Path found| 0.233     | 43        | Path found| 1.811     | 43        
299   | Path found| 0.213     | 37        | Path found| 1.353     | 37        
300   | Path found| 0.214     | 35        | Path found| 1.407     | 35        
301   | Path found| 0.164     | 28        | Path found| 0.898     | 28        
302   | Path found| 0.191     | 42        | Path found| 1.809     | 42        
303   | Path found| 0.085     | 17        | Path found| 0.484     | 17        
304   | Path found| 0.087     | 25        | Path found| 0.386     | 25        
305   | Path found| 0.226     | 27        | Path found| 0.576     | 27        
306   | Path found| 0.115     | 25        | Path found| 0.785     | 25        
307   | Path found| 0.071     | 15        | Path found| 0.339     | 15        
308   | Path found| 0.212     | 36        | Path found| 1.564     | 36        
309   | Path found| 0.429     | 54        | Path found| 2.807     | 54        
310   | Path found| 0.199     | 33        | Path found| 1.071     | 33        
311   | Path found| 0.525     | 70        | Path found| 4.819     | 70        
312   | Path found| 0.288     | 45        | Path found| 1.908     | 45        
313   | Path found| 0.104     | 16        | Path found| 0.508     | 16        
314   | Path found| 0.482     | 67        | Path found| 4.577     | 67        
315   | Path found| 0.164     | 39        | Path found| 0.934     | 39        
316   | Path found| 0.355     | 51        | Path found| 2.261     | 51        
317   | Path found| 0.203     | 33        | Path found| 0.675     | 33        
318   | Path found| 0.116     | 27        | Path found| 0.785     | 27        
319   | Path found| 0.117     | 25        | Path found| 0.888     | 25        
320   | Path found| 0.133     | 31        | Path found| 0.569     | 31        
321   | Path found| 0.218     | 35        | Path found| 1.009     | 35        
322   | Path found| 0.098     | 19        | Path found| 0.470     | 19        
323   | Path found| 0.211     | 35        | Path found| 1.532     | 35        
324   | Path found| 0.080     | 17        | Path found| 0.383     | 17        
325   | Path found| 0.269     | 39        | Path found| 1.513     | 39        
326   | Path found| 0.121     | 22        | Path found| 0.740     | 22        
327   | Path found| 0.131     | 24        | Path found| 0.783     | 24        
328   | Path found| 0.220     | 36        | Path found| 1.055     | 36        
329   | Path found| 0.171     | 37        | Path found| 0.915     | 37        
330   | Path found| 0.412     | 53        | Path found| 2.215     | 53        
331   | Path found| 0.219     | 34        | Path found| 0.734     | 34        
332   | Path found| 0.092     | 21        | Path found| 0.500     | 21        
333   | Path found| 0.149     | 41        | Path found| 1.817     | 41        
334   | Path found| 0.071     | 12        | Path found| 0.337     | 12        
335   | Path found| 0.089     | 14        | Path found| 0.402     | 14        
336   | Path found| 0.065     | 23        | Path found| 0.340     | 23        
337   | Path found| 0.064     | 14        | Path found| 0.308     | 14        
338   | Path found| 0.381     | 42        | Path found| 0.879     | 42        
339   | Path found| 0.294     | 51        | Path found| 2.348     | 51        
340   | Path found| 0.099     | 22        | Path found| 0.513     | 22        
341   | Path found| 0.122     | 24        | Path found| 0.867     | 24        
342   | Path found| 0.455     | 45        | Path found| 2.231     | 45        
343   | Path found| 0.444     | 43        | Path found| 2.077     | 43        
344   | Path found| 0.052     | 10        | Path found| 0.221     | 10        
345   | Path found| 0.205     | 31        | Path found| 1.241     | 31        
346   | Path found| 0.194     | 44        | Path found| 1.397     | 44        
347   | Path found| 0.524     | 48        | Path found| 2.373     | 48        
348   | Path found| 0.084     | 18        | Path found| 0.544     | 18        
349   | Path found| 0.077     | 15        | Path found| 0.327     | 15        
350   | Path found| 0.229     | 46        | Path found| 1.544     | 46        
351   | Path found| 0.319     | 43        | Path found| 1.960     | 43        
352   | Path found| 0.226     | 34        | Path found| 1.321     | 34        
353   | Path found| 0.092     | 19        | Path found| 0.552     | 19        
354   | Path found| 0.252     | 29        | Path found| 1.181     | 29        
355   | Path found| 0.125     | 25        | Path found| 0.759     | 25        
356   | Path found| 0.162     | 29        | Path found| 0.873     | 29        
357   | Path found| 0.539     | 56        | Path found| 3.076     | 56        
358   | Path found| 0.137     | 28        | Path found| 1.025     | 28        
359   | Path found| 0.104     | 41        | Path found| 0.625     | 41        
360   | Path found| 0.167     | 29        | Path found| 1.081     | 29        
361   | Path found| 0.218     | 33        | Path found| 1.194     | 33        
362   | Path found| 0.061     | 12        | Path found| 0.293     | 12        
363   | Path found| 0.201     | 27        | Path found| 0.941     | 27        
364   | Path found| 0.330     | 52        | Path found| 2.395     | 52        
365   | Path found| 0.280     | 34        | Path found| 1.373     | 34        
366   | Path found| 0.267     | 45        | Path found| 2.238     | 45        
367   | Path found| 0.207     | 37        | Path found| 1.128     | 37        
368   | Path found| 0.061     | 10        | Path found| 0.331     | 10        
369   | Path found| 0.273     | 43        | Path found| 1.181     | 43        
370   | Path found| 0.231     | 40        | Path found| 1.693     | 40        
371   | Path found| 0.408     | 55        | Path found| 2.412     | 55        
372   | Path found| 0.191     | 46        | Path found| 0.921     | 46        
373   | Path found| 0.236     | 37        | Path found| 1.086     | 37        
374   | Path found| 0.229     | 43        | Path found| 1.888     | 43        
375   | Path found| 0.131     | 25        | Path found| 0.880     | 25        
376   | Path found| 0.265     | 61        | Path found| 3.897     | 61        
377   | Path found| 0.133     | 32        | Path found| 0.988     | 32        
378   | Path found| 0.204     | 27        | Path found| 0.560     | 27        
379   | Path found| 0.171     | 42        | Path found| 1.777     | 42        
380   | Path found| 0.520     | 54        | Path found| 2.382     | 54        
381   | Path found| 0.117     | 18        | Path found| 0.560     | 18        
382   | Path found| 0.108     | 21        | Path found| 0.581     | 21        
383   | Path found| 0.083     | 16        | Path found| 0.405     | 16        
384   | Path found| 0.352     | 45        | Path found| 1.093     | 45        
385   | Path found| 0.306     | 35        | Path found| 0.809     | 35        
386   | Path found| 0.207     | 39        | Path found| 1.746     | 39        
387   | Path found| 0.655     | 57        | Path found| 3.055     | 57        
388   | Path found| 0.134     | 21        | Path found| 0.579     | 21        
389   | Path found| 0.067     | 12        | Path found| 0.332     | 12        
390   | Path found| 0.337     | 51        | Path found| 2.385     | 51        
391   | Path found| 0.206     | 41        | Path found| 1.320     | 41        
392   | Path found| 0.170     | 22        | Path found| 0.745     | 22        
393   | Path found| 0.332     | 42        | Path found| 1.693     | 42        
394   | Path found| 0.206     | 45        | Path found| 1.157     | 45        
395   | Path found| 0.064     | 11        | Path found| 0.373     | 11        
396   | Path found| 0.189     | 31        | Path found| 0.855     | 31        
397   | Path found| 0.134     | 31        | Path found| 1.209     | 31        
398   | Path found| 0.111     | 19        | Path found| 0.597     | 19        
399   | Path found| 0.488     | 48        | Path found| 1.532     | 48        
400   | Path found| 0.589     | 57        | Path found| 1.314     | 57        
401   | Path found| 0.070     | 14        | Path found| 0.337     | 14        
402   | Path found| 0.150     | 33        | Path found| 1.243     | 33        
403   | Path found| 0.188     | 29        | Path found| 1.090     | 29        
404   | Path found| 0.083     | 21        | Path found| 0.366     | 21        
405   | Path found| 0.226     | 35        | Path found| 1.313     | 35        
406   | Path found| 0.069     | 16        | Path found| 0.310     | 16        
407   | Path found| 0.170     | 29        | Path found| 0.983     | 29        
408   | Path found| 0.219     | 40        | Path found| 1.453     | 40        
409   | Path found| 0.607     | 52        | Path found| 2.796     | 52        
410   | Path found| 0.213     | 41        | Path found| 1.689     | 41        
411   | Path found| 0.237     | 43        | Path found| 2.026     | 43        
412   | Path found| 0.115     | 29        | Path found| 0.958     | 29        
413   | Path found| 0.192     | 33        | Path found| 1.247     | 33        
414   | Path found| 0.256     | 42        | Path found| 1.877     | 42        
415   | Path found| 0.318     | 45        | Path found| 2.125     | 45        
416   | Path found| 0.200     | 35        | Path found| 1.380     | 35        
417   | Path found| 0.478     | 50        | Path found| 1.676     | 50        
418   | Path found| 0.191     | 24        | Path found| 0.795     | 24        
419   | Path found| 0.197     | 36        | Path found| 0.862     | 36        
420   | Path found| 0.075     | 33        | Path found| 1.191     | 33        
421   | Path found| 0.203     | 35        | Path found| 1.546     | 35        
422   | Path found| 0.215     | 31        | Path found| 0.641     | 31        
423   | Path found| 0.075     | 14        | Path found| 0.381     | 14        
424   | Path found| 0.318     | 39        | Path found| 1.393     | 39        
425   | Path found| 0.108     | 31        | Path found| 0.441     | 31        
426   | Path found| 0.076     | 12        | Path found| 0.374     | 12        
427   | Path found| 0.266     | 43        | Path found| 1.725     | 43        
428   | Path found| 0.309     | 53        | Path found| 2.197     | 53        
429   | Path found| 0.227     | 43        | Path found| 1.648     | 43        
430   | Path found| 0.072     | 13        | Path found| 0.321     | 13        
431   | Path found| 0.390     | 49        | Path found| 1.426     | 49        
432   | Path found| 0.063     | 11        | Path found| 0.352     | 11        
433   | Path found| 0.247     | 35        | Path found| 1.349     | 35        
434   | Path found| 0.109     | 25        | Path found| 0.655     | 25        
435   | Path found| 0.103     | 21        | Path found| 0.461     | 21        
436   | Path found| 0.460     | 48        | Path found| 2.825     | 48        
437   | Path found| 0.162     | 37        | Path found| 0.536     | 37        
438   | Path found| 0.255     | 44        | Path found| 1.758     | 44        
439   | Path found| 0.205     | 31        | Path found| 0.892     | 31        
440   | Path found| 0.224     | 36        | Path found| 1.085     | 36        
441   | Path found| 0.464     | 47        | Path found| 2.423     | 47        
442   | Path found| 0.195     | 38        | Path found| 1.244     | 38        
443   | Path found| 0.118     | 20        | Path found| 0.564     | 20        
444   | Path found| 0.164     | 39        | Path found| 0.693     | 39        
445   | Path found| 0.131     | 26        | Path found| 0.916     | 26        
446   | Path found| 0.220     | 28        | Path found| 1.032     | 28        
447   | Path found| 0.906     | 63        | Path found| 3.672     | 63        
448   | Path found| 0.658     | 56        | Path found| 3.026     | 56        
449   | Path found| 0.191     | 27        | Path found| 0.940     | 27        
450   | Path found| 0.094     | 21        | Path found| 0.438     | 21        
