Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
161   | Path found| 0.085     | 19        | Path found| 0.413     | 19        
162   | Path found| 0.058     | 19        | Path found| 0.266     | 19        
163   | Path found| 0.118     | 25        | Path found| 0.787     | 25        
164   | Path found| 0.040     | 3         | Path found| 0.188     | 3         
165   | Path found| 0.102     | 18        | Path found| 0.502     | 18        
166   | Path found| 0.658     | 55        | Path found| 2.984     | 55        
167   | Path found| 0.224     | 50        | Path found| 2.554     | 50        
168   | Path found| 0.093     | 16        | Path found| 0.473     | 16        
169   | Path found| 0.097     | 33        | Path found| 1.356     | 33        
170   | Path found| 0.079     | 23        | Path found| 0.434     | 23        
171   | Path found| 0.041     | 5         | Path found| 0.194     | 5         
172   | Path found| 0.057     | 12        | Path found| 0.275     | 12        
173   | Path found| 0.245     | 56        | Path found| 3.140     | 56        
174   | Path found| 0.163     | 26        | Path found| 0.713     | 26        
175   | Path found| 0.085     | 19        | Path found| 0.359     | 19        
176   | Path found| 0.052     | 15        | Path found| 0.243     | 15        
177   | Path found| 0.065     | 12        | Path found| 0.285     | 12        
178   | Path found| 0.201     | 28        | Path found| 1.008     | 28        
179   | Path found| 0.499     | 58        | Path found| 3.357     | 58        
180   | Path found| 0.965     | 66        | Path found| 4.450     | 66        
181   | Path found| 0.221     | 43        | Path found| 1.754     | 43        
182   | Path found| 0.052     | 8         | Path found| 0.235     | 8         
183   | Path found| 0.233     | 46        | Path found| 1.535     | 46        
184   | Path found| 0.060     | 10        | Path found| 0.284     | 10        
185   | Path found| 0.108     | 22        | Path found| 0.676     | 22        
186   | Path found| 0.142     | 24        | Path found| 0.875     | 24        
187   | Path found| 0.573     | 78        | Path found| 6.083     | 78        
188   | Path found| 0.051     | 6         | Path found| 0.224     | 6         
189   | Path found| 0.232     | 43        | Path found| 1.279     | 43        
190   | Path found| 0.232     | 48        | Path found| 2.321     | 48        
191   | Path found| 0.222     | 39        | Path found| 1.640     | 39        
192   | Path found| 0.136     | 24        | Path found| 0.747     | 24        
193   | Path found| 0.108     | 35        | Path found| 0.514     | 35        
194   | Path found| 0.067     | 19        | Path found| 0.339     | 19        
195   | Path found| 0.138     | 23        | Path found| 0.840     | 23        
196   | Path found| 0.414     | 55        | Path found| 3.131     | 55        
197   | Path found| 0.124     | 27        | Path found| 0.855     | 27        
198   | Path found| 0.330     | 43        | Path found| 1.629     | 43        
199   | Path found| 0.338     | 54        | Path found| 3.042     | 54        
200   | Path found| 0.239     | 44        | Path found| 1.580     | 44        
201   | Path found| 0.117     | 25        | Path found| 0.869     | 25        
202   | Path found| 0.173     | 31        | Path found| 1.089     | 31        
203   | Path found| 0.084     | 18        | Path found| 0.337     | 18        
204   | Path found| 0.202     | 34        | Path found| 0.889     | 34        
205   | Path found| 0.136     | 23        | Path found| 0.739     | 23        
206   | Path found| 0.069     | 12        | Path found| 0.364     | 12        
207   | Path found| 0.090     | 15        | Path found| 0.446     | 15        
208   | Path found| 0.202     | 44        | Path found| 2.005     | 44        
209   | Path found| 0.080     | 24        | Path found| 0.421     | 24        
210   | Path found| 0.201     | 38        | Path found| 1.825     | 38        
211   | Path found| 0.255     | 42        | Path found| 1.030     | 42        
212   | Path found| 0.045     | 5         | Path found| 0.216     | 5         
213   | Path found| 0.392     | 50        | Path found| 2.670     | 50        
214   | Path found| 0.193     | 33        | Path found| 1.372     | 33        
215   | Path found| 0.188     | 30        | Path found| 0.825     | 30        
216   | Path found| 0.141     | 29        | Path found| 1.071     | 29        
217   | Path found| 0.375     | 52        | Path found| 2.834     | 52        
218   | Path found| 0.037     | 2         | Path found| 0.185     | 2         
219   | Path found| 0.074     | 15        | Path found| 0.442     | 15        
220   | Path found| 0.062     | 10        | Path found| 0.298     | 10        
221   | Path found| 0.581     | 59        | Path found| 3.465     | 59        
222   | Path found| 0.040     | 4         | Path found| 0.186     | 4         
223   | Path found| 0.068     | 11        | Path found| 0.349     | 11        
224   | Path found| 0.037     | 3         | Path found| 0.187     | 3         
225   | Path found| 0.532     | 58        | Path found| 2.690     | 58        
226   | Path found| 0.048     | 7         | Path found| 0.225     | 7         
227   | Path found| 0.146     | 24        | Path found| 0.538     | 24        
228   | Path found| 0.112     | 22        | Path found| 0.544     | 22        
229   | Path found| 0.769     | 61        | Path found| 3.850     | 61        
230   | Path found| 0.149     | 29        | Path found| 1.093     | 29        
231   | Path found| 0.063     | 14        | Path found| 0.301     | 14        
232   | Path found| 0.124     | 23        | Path found| 0.660     | 23        
233   | Path found| 0.455     | 65        | Path found| 3.992     | 65        
234   | Path found| 0.334     | 40        | Path found| 1.639     | 40        
235   | Path found| 0.103     | 19        | Path found| 0.492     | 19        
236   | Path found| 0.621     | 54        | Path found| 3.092     | 54        
237   | Path found| 0.048     | 10        | Path found| 0.221     | 10        
238   | Path found| 0.240     | 42        | Path found| 1.575     | 42        
239   | Path found| 0.297     | 45        | Path found| 2.020     | 45        
240   | Path found| 0.092     | 38        | Path found| 1.639     | 38        
241   | Path found| 0.217     | 34        | Path found| 0.935     | 34        
242   | Path found| 0.496     | 58        | Path found| 3.365     | 58        
243   | Path found| 0.070     | 14        | Path found| 0.338     | 14        
244   | Path found| 0.097     | 29        | Path found| 0.359     | 29        
245   | Path found| 0.053     | 10        | Path found| 0.220     | 10        
246   | Path found| 0.272     | 44        | Path found| 1.792     | 44        
247   | Path found| 0.621     | 49        | Path found| 2.593     | 49        
248   | Path found| 0.301     | 36        | Path found| 1.613     | 36        
249   | Path found| 0.072     | 18        | Path found| 0.337     | 18        
250   | Path found| 0.139     | 34        | Path found| 0.417     | 34        
251   | Path found| 0.273     | 36        | Path found| 1.492     | 36        
252   | Path found| 0.507     | 70        | Path found| 5.063     | 70        
253   | Path found| 0.124     | 21        | Path found| 0.545     | 21        
254   | Path found| 0.148     | 29        | Path found| 1.019     | 29        
255   | Path found| 0.081     | 18        | Path found| 0.390     | 18        
256   | Path found| 0.201     | 38        | Path found| 1.602     | 38        
257   | Path found| 0.045     | 9         | Path found| 0.216     | 9         
258   | Path found| 0.227     | 34        | Path found| 0.910     | 34        
259   | Path found| 0.200     | 35        | Path found| 0.811     | 35        
260   | Path found| 0.146     | 26        | Path found| 0.660     | 26        
261   | Path found| 0.126     | 31        | Path found| 0.695     | 31        
262   | Path found| 0.365     | 40        | Path found| 1.701     | 40        
263   | Path found| 0.067     | 13        | Path found| 0.270     | 13        
264   | Path found| 0.100     | 20        | Path found| 0.529     | 20        
265   | Path found| 0.240     | 41        | Path found| 1.432     | 41        
266   | Path found| 0.271     | 31        | Path found| 1.109     | 31        
267   | Path found| 0.076     | 14        | Path found| 0.405     | 14        
268   | Path found| 0.099     | 19        | Path found| 0.525     | 19        
269   | Path found| 0.266     | 52        | Path found| 2.789     | 52        
270   | Path found| 0.461     | 57        | Path found| 3.113     | 57        
271   | Path found| 0.084     | 16        | Path found| 0.406     | 16        
272   | Path found| 0.093     | 17        | Path found| 0.550     | 17        
273   | Path found| 0.194     | 38        | Path found| 1.723     | 38        
274   | Path found| 0.132     | 23        | Path found| 0.750     | 23        
275   | Path found| 0.067     | 13        | Path found| 0.292     | 13        
276   | Path found| 0.500     | 46        | Path found| 1.208     | 46        
277   | Path found| 0.305     | 60        | Path found| 3.718     | 60        
278   | Path found| 0.169     | 26        | Path found| 0.464     | 26        
279   | Path found| 0.233     | 29        | Path found| 0.999     | 29        
280   | Path found| 0.544     | 62        | Path found| 3.992     | 62        
281   | Path found| 0.386     | 43        | Path found| 0.971     | 43        
282   | Path found| 0.065     | 14        | Path found| 0.305     | 14        
283   | Path found| 0.465     | 73        | Path found| 5.326     | 73        
284   | Path found| 0.206     | 32        | Path found| 1.126     | 32        
285   | Path found| 0.301     | 43        | Path found| 1.920     | 43        
286   | Path found| 0.109     | 35        | Path found| 0.519     | 35        
287   | Path found| 0.139     | 35        | Path found| 1.335     | 35        
288   | Path found| 0.167     | 26        | Path found| 0.655     | 26        
289   | Path found| 0.071     | 17        | Path found| 0.329     | 17        
290   | Path found| 0.160     | 34        | Path found| 0.764     | 34        
291   | Path found| 0.210     | 36        | Path found| 1.264     | 36        
292   | Path found| 0.085     | 23        | Path found| 0.389     | 23        
293   | Path found| 0.098     | 16        | Path found| 0.498     | 16        
294   | Path found| 0.090     | 18        | Path found| 0.431     | 18        
295   | Path found| 0.237     | 28        | Path found| 1.029     | 28        
296   | Path found| 0.068     | 12        | Path found| 0.279     | 12        
297   | Path found| 0.125     | 24        | Path found| 0.719     | 24        
298   | Path found| 0.173     | 30        | Path found| 1.116     | 30        
299   | Path found| 0.224     | 39        | Path found| 1.533     | 39        
300   | Path found| 0.229     | 49        | Path found| 1.890     | 49        
301   | Path found| 0.428     | 64        | Path found| 4.294     | 64        
302   | Path found| 0.160     | 31        | Path found| 0.865     | 31        
303   | Path found| 0.152     | 36        | Path found| 1.078     | 36        
304   | Path found| 0.463     | 46        | Path found| 2.324     | 46        
305   | Path found| 0.085     | 16        | Path found| 0.420     | 16        
306   | Path found| 0.204     | 32        | Path found| 0.994     | 32        
307   | Path found| 0.167     | 31        | Path found| 1.177     | 31        
308   | Path found| 0.191     | 36        | Path found| 1.099     | 36        
309   | Path found| 0.033     | 1         | Path found| 0.172     | 1         
310   | Path found| 0.864     | 77        | Path found| 5.749     | 77        
311   | Path found| 0.068     | 11        | Path found| 0.356     | 11        
312   | Path found| 0.474     | 56        | Path found| 3.236     | 56        
313   | Path found| 0.107     | 21        | Path found| 0.621     | 21        
314   | Path found| 0.240     | 44        | Path found| 1.574     | 44        
315   | Path found| 0.179     | 40        | Path found| 1.789     | 40        
316   | Path found| 0.040     | 3         | Path found| 0.188     | 3         
317   | Path found| 0.069     | 13        | Path found| 0.348     | 13        
318   | Path found| 0.061     | 23        | Path found| 0.296     | 23        
319   | Path found| 0.114     | 22        | Path found| 0.668     | 22        
320   | Path found| 0.046     | 6         | Path found| 0.218     | 6         
321   | Path found| 0.080     | 17        | Path found| 0.492     | 17        
322   | Path found| 0.344     | 48        | Path found| 2.211     | 48        
323   | Path found| 0.087     | 24        | Path found| 0.405     | 24        
324   | Path found| 0.158     | 29        | Path found| 0.802     | 29        
325   | Path found| 0.134     | 29        | Path found| 0.731     | 29        
326   | Path found| 0.100     | 18        | Path found| 0.447     | 18        
327   | Path found| 0.062     | 10        | Path found| 0.300     | 10        
328   | Path found| 0.208     | 42        | Path found| 1.195     | 42        
329   | Path found| 0.205     | 31        | Path found| 1.177     | 31        
330   | Path found| 0.122     | 20        | Path found| 0.684     | 20        
331   | Path found| 0.231     | 39        | Path found| 1.714     | 39        
332   | Path found| 0.533     | 55        | Path found| 3.001     | 55        
333   | Path found| 0.156     | 24        | Path found| 0.771     | 24        
334   | Path found| 0.505     | 53        | Path found| 2.421     | 53        
335   | Path found| 0.474     | 62        | Path found| 2.282     | 62        
336   | Path found| 0.469     | 50        | Path found| 1.701     | 50        
337   | Path found| 0.279     | 42        | Path found| 1.711     | 42        
338   | Path found| 0.107     | 19        | Path found| 0.634     | 19        
339   | Path found| 0.044     | 5         | Path found| 0.214     | 5         
340   | Path found| 0.109     | 20        | Path found| 0.625     | 20        
341   | Path found| 0.338     | 51        | Path found| 1.870     | 51        
342   | Path found| 0.082     | 22        | Path found| 0.376     | 22        
343   | Path found| 0.202     | 44        | Path found| 1.742     | 44        
344   | Path found| 0.051     | 14        | Path found| 0.248     | 14        
345   | Path found| 0.242     | 37        | Path found| 1.315     | 37        
346   | Path found| 0.066     | 11        | Path found| 0.442     | 11        
347   | Path found| 0.205     | 37        | Path found| 1.736     | 37        
348   | Path found| 0.413     | 58        | Path found| 3.492     | 58        
349   | Path found| 0.139     | 26        | Path found| 0.967     | 26        
350   | Path found| 0.100     | 21        | Path found| 0.634     | 21        
351   | Path found| 0.326     | 47        | Path found| 1.892     | 47        
352   | Path found| 0.111     | 26        | Path found| 0.672     | 26        
353   | Path found| 0.170     | 28        | Path found| 0.957     | 28        
354   | Path found| 0.447     | 46        | Path found| 0.905     | 46        
355   | Path found| 0.070     | 11        | Path found| 0.335     | 11        
356   | Path found| 0.116     | 21        | Path found| 0.667     | 21        
357   | Path found| 0.163     | 35        | Path found| 0.706     | 35        
358   | Path found| 0.208     | 47        | Path found| 1.131     | 47        
359   | Path found| 0.160     | 39        | Path found| 0.663     | 39        
360   | Path found| 0.069     | 14        | Path found| 0.424     | 14        
361   | Path found| 0.192     | 35        | Path found| 0.892     | 35        
362   | Path found| 0.397     | 61        | Path found| 3.869     | 61        
363   | Path found| 0.113     | 20        | Path found| 0.489     | 20        
364   | Path found| 0.067     | 10        | Path found| 0.522     | 10        
365   | Path found| 0.239     | 26        | Path found| 1.655     | 26        
366   | Path found| 0.108     | 9         | Path found| 0.500     | 9         
367   | Path found| 0.614     | 43        | Path found| 1.944     | 43        
368   | Path found| 0.787     | 47        | Path found| 4.631     | 47        
369   | Path found| 0.265     | 27        | Path found| 1.306     | 27        
370   | Path found| 0.247     | 20        | Path found| 1.105     | 20        
371   | Path found| 0.890     | 48        | Path found| 3.333     | 48        
372   | Path found| 0.118     | 8         | Path found| 0.571     | 8         
373   | Path found| 1.372     | 66        | Path found| 9.485     | 66        
374   | Path found| 0.169     | 20        | Path found| 0.627     | 20        
375   | Path found| 0.681     | 39        | Path found| 3.364     | 39        
376   | Path found| 0.886     | 47        | Path found| 3.511     | 47        
377   | Path found| 0.376     | 59        | Path found| 3.851     | 59        
378   | Path found| 0.129     | 20        | Path found| 0.621     | 20        
379   | Path found| 0.203     | 40        | Path found| 1.452     | 40        
380   | Path found| 0.089     | 33        | Path found| 0.622     | 33        
381   | Path found| 0.277     | 36        | Path found| 0.930     | 36        
382   | Path found| 0.302     | 47        | Path found| 2.441     | 47        
383   | Path found| 0.321     | 34        | Path found| 1.422     | 34        
384   | Path found| 0.519     | 55        | Path found| 3.231     | 55        
385   | Path found| 0.418     | 47        | Path found| 2.554     | 47        
386   | Path found| 0.402     | 45        | Path found| 1.817     | 45        
387   | Path found| 0.097     | 18        | Path found| 0.523     | 18        
388   | Path found| 0.062     | 14        | Path found| 0.266     | 14        
389   | Path found| 0.098     | 19        | Path found| 0.481     | 19        
390   | Path found| 0.735     | 72        | Path found| 5.283     | 72        
391   | Path found| 0.260     | 44        | Path found| 1.244     | 44        
392   | Path found| 0.223     | 29        | Path found| 1.197     | 29        
393   | Path found| 0.818     | 60        | Path found| 7.979     | 60        
394   | Path found| 0.374     | 25        | Path found| 2.072     | 25        
395   | Path found| 0.551     | 45        | Path found| 4.807     | 45        
396   | Path found| 0.409     | 27        | Path found| 2.017     | 27        
397   | Path found| 0.401     | 28        | Path found| 1.773     | 28        
398   | Path found| 0.097     | 19        | Path found| 0.516     | 19        
399   | Path found| 0.223     | 38        | Path found| 1.464     | 38        
400   | Path found| 0.136     | 27        | Path found| 0.843     | 27        
401   | Path found| 0.158     | 34        | Path found| 1.091     | 34        
402   | Path found| 0.471     | 50        | Path found| 1.408     | 50        
403   | Path found| 0.204     | 48        | Path found| 1.128     | 48        
404   | Path found| 0.200     | 34        | Path found| 1.474     | 34        
405   | Path found| 0.774     | 68        | Path found| 5.050     | 68        
406   | Path found| 0.151     | 29        | Path found| 0.755     | 29        
407   | Path found| 0.071     | 14        | Path found| 0.416     | 14        
408   | Path found| 0.410     | 60        | Path found| 3.181     | 60        
409   | Path found| 0.848     | 72        | Path found| 5.432     | 72        
410   | Path found| 0.767     | 79        | Path found| 6.702     | 79        
411   | Path found| 0.256     | 44        | Path found| 1.939     | 44        
412   | Path found| 0.129     | 27        | Path found| 0.912     | 27        
413   | Path found| 0.097     | 18        | Path found| 0.465     | 18        
414   | Path found| 0.071     | 12        | Path found| 0.367     | 12        
415   | Path found| 1.176     | 72        | Path found| 5.463     | 72        
416   | Path found| 0.225     | 35        | Path found| 0.796     | 35        
417   | Path found| 0.063     | 10        | Path found| 0.298     | 10        
418   | Path found| 0.216     | 44        | Path found| 1.161     | 44        
419   | Path found| 0.561     | 56        | Path found| 2.508     | 56        
420   | Path found| 0.039     | 3         | Path found| 0.179     | 3         
421   | Path found| 0.505     | 62        | Path found| 4.045     | 62        
422   | Path found| 0.047     | 8         | Path found| 0.252     | 8         
423   | Path found| 0.044     | 4         | Path found| 0.209     | 4         
424   | Path found| 0.410     | 51        | Path found| 2.362     | 51        
425   | Path found| 0.365     | 46        | Path found| 2.049     | 46        
426   | Path found| 0.089     | 16        | Path found| 0.353     | 16        
427   | Path found| 0.457     | 45        | Path found| 1.038     | 45        
428   | Path found| 0.200     | 31        | Path found| 0.970     | 31        
429   | Path found| 0.318     | 54        | Path found| 3.001     | 54        
430   | Path found| 0.394     | 47        | Path found| 1.101     | 47        
431   | Path found| 0.062     | 10        | Path found| 0.286     | 10        
432   | Path found| 0.130     | 23        | Path found| 0.758     | 23        
433   | Path found| 0.279     | 29        | Path found| 0.755     | 29        
434   | Path found| 0.046     | 3         | Path found| 0.201     | 3         
435   | Path found| 0.126     | 21        | Path found| 0.770     | 21        
436   | Path found| 0.125     | 25        | Path found| 0.939     | 25        
437   | Path found| 0.221     | 47        | Path found| 2.015     | 47        
438   | Path found| 0.040     | 3         | Path found| 0.192     | 3         
439   | Path found| 0.182     | 30        | Path found| 0.767     | 30        
440   | Path found| 0.399     | 44        | Path found| 1.040     | 44        
441   | Path found| 0.172     | 42        | Path found| 1.086     | 42        
442   | Path found| 0.049     | 6         | Path found| 0.239     | 6         
443   | Path found| 0.246     | 30        | Path found| 1.062     | 30        
444   | Path found| 0.428     | 60        | Path found| 3.318     | 60        
445   | Path found| 0.051     | 9         | Path found| 0.214     | 9         
446   | Path found| 0.155     | 33        | Path found| 1.244     | 33        
447   | Path found| 0.051     | 7         | Path found| 0.257     | 7         
448   | Path found| 0.487     | 55        | Path found| 2.314     | 55        
