Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
446   | Path found| 0.135     | 26        | Path found| 0.852     | 26        
447   | Path found| 0.100     | 16        | Path found| 0.469     | 16        
448   | Path found| 0.196     | 42        | Path found| 1.795     | 42        
449   | Path found| 0.107     | 18        | Path found| 0.508     | 18        
450   | Path found| 0.119     | 28        | Path found| 0.546     | 28        
451   | Path found| 0.584     | 60        | Path found| 2.225     | 60        
452   | Path found| 0.076     | 13        | Path found| 0.400     | 13        
453   | Path found| 0.128     | 18        | Path found| 0.565     | 18        
454   | Path found| 0.348     | 47        | Path found| 2.016     | 47        
455   | Path found| 0.228     | 34        | Path found| 1.148     | 34        
456   | Path found| 0.099     | 23        | Path found| 0.396     | 23        
457   | Path found| 0.231     | 38        | Path found| 1.603     | 38        
458   | Path found| 0.200     | 40        | Path found| 1.229     | 40        
459   | Path found| 0.217     | 40        | Path found| 1.788     | 40        
460   | Path found| 0.139     | 27        | Path found| 0.958     | 27        
461   | Path found| 0.064     | 11        | Path found| 0.346     | 11        
462   | Path found| 0.132     | 23        | Path found| 0.762     | 23        
463   | Path found| 0.050     | 14        | Path found| 0.255     | 14        
464   | Path found| 0.099     | 16        | Path found| 0.401     | 16        
465   | Path found| 0.160     | 34        | Path found| 0.826     | 34        
466   | Path found| 0.081     | 22        | Path found| 0.367     | 22        
467   | Path found| 0.414     | 48        | Path found| 2.260     | 48        
468   | Path found| 0.050     | 7         | Path found| 0.240     | 7         
469   | Path found| 0.141     | 37        | Path found| 0.891     | 37        
470   | Path found| 0.317     | 36        | Path found| 1.236     | 36        
471   | Path found| 0.101     | 26        | Path found| 0.612     | 26        
472   | Path found| 0.546     | 59        | Path found| 2.482     | 59        
473   | Path found| 0.143     | 24        | Path found| 0.780     | 24        
474   | Path found| 0.341     | 47        | Path found| 1.603     | 47        
475   | Path found| 1.206     | 72        | Path found| 5.276     | 72        
476   | Path found| 0.090     | 23        | Path found| 0.439     | 23        
477   | Path found| 0.050     | 12        | Path found| 0.243     | 12        
478   | Path found| 0.045     | 5         | Path found| 0.219     | 5         
479   | Path found| 0.346     | 35        | Path found| 1.042     | 35        
480   | Path found| 0.443     | 64        | Path found| 4.248     | 64        
481   | Path found| 0.095     | 17        | Path found| 0.517     | 17        
482   | Path found| 0.443     | 53        | Path found| 2.497     | 53        
483   | Path found| 0.149     | 37        | Path found| 0.671     | 37        
484   | Path found| 0.183     | 42        | Path found| 0.727     | 42        
485   | Path found| 0.278     | 37        | Path found| 1.182     | 37        
486   | Path found| 0.659     | 55        | Path found| 2.935     | 55        
487   | Path found| 0.098     | 19        | Path found| 0.529     | 19        
488   | Path found| 0.257     | 51        | Path found| 1.796     | 51        
489   | Path found| 0.264     | 49        | Path found| 2.409     | 49        
490   | Path found| 0.088     | 16        | Path found| 0.350     | 16        
491   | Path found| 0.465     | 57        | Path found| 2.591     | 57        
492   | Path found| 0.363     | 51        | Path found| 2.270     | 51        
493   | Path found| 0.594     | 69        | Path found| 4.952     | 69        
494   | Path found| 0.069     | 11        | Path found| 0.345     | 11        
495   | Path found| 0.083     | 13        | Path found| 0.414     | 13        
496   | Path found| 0.044     | 5         | Path found| 0.219     | 5         
497   | Path found| 0.081     | 38        | Path found| 0.499     | 38        
498   | Path found| 0.636     | 54        | Path found| 3.068     | 54        
499   | Path found| 0.414     | 43        | Path found| 1.190     | 43        
500   | Path found| 0.239     | 37        | Path found| 1.292     | 37        
501   | Path found| 0.249     | 33        | Path found| 0.753     | 33        
502   | Path found| 0.103     | 23        | Path found| 0.476     | 23        
503   | Path found| 0.423     | 57        | Path found| 3.198     | 57        
504   | Path found| 0.258     | 40        | Path found| 1.751     | 40        
505   | Path found| 0.409     | 65        | Path found| 4.334     | 65        
506   | Path found| 0.203     | 43        | Path found| 1.955     | 43        
507   | Path found| 0.338     | 52        | Path found| 2.818     | 52        
508   | Path found| 0.234     | 41        | Path found| 1.915     | 41        
509   | Path found| 0.331     | 44        | Path found| 2.209     | 44        
510   | Path found| 0.250     | 31        | Path found| 1.119     | 31        
511   | Path found| 0.063     | 11        | Path found| 0.321     | 11        
512   | Path found| 0.126     | 24        | Path found| 0.906     | 24        
513   | Path found| 0.155     | 27        | Path found| 0.684     | 27        
514   | Path found| 0.068     | 12        | Path found| 0.381     | 12        
515   | Path found| 0.287     | 45        | Path found| 2.148     | 45        
516   | Path found| 0.314     | 64        | Path found| 4.091     | 64        
517   | Path found| 0.156     | 32        | Path found| 0.693     | 32        
518   | Path found| 0.273     | 40        | Path found| 1.802     | 40        
519   | Path found| 0.040     | 3         | Path found| 0.188     | 3         
520   | Path found| 0.107     | 19        | Path found| 0.574     | 19        
521   | Path found| 0.072     | 13        | Path found| 0.407     | 13        
522   | Path found| 0.066     | 12        | Path found| 0.385     | 12        
523   | Path found| 0.213     | 38        | Path found| 1.377     | 38        
524   | Path found| 0.213     | 33        | Path found| 1.291     | 33        
525   | Path found| 0.337     | 40        | Path found| 1.796     | 40        
526   | Path found| 0.046     | 9         | Path found| 0.218     | 9         
527   | Path found| 0.142     | 29        | Path found| 0.923     | 29        
528   | Path found| 0.255     | 49        | Path found| 2.019     | 49        
529   | Path found| 0.141     | 28        | Path found| 0.615     | 28        
530   | Path found| 0.060     | 11        | Path found| 0.303     | 11        
531   | Path found| 0.080     | 15        | Path found| 0.421     | 15        
532   | Path found| 0.157     | 33        | Path found| 0.848     | 33        
533   | Path found| 0.102     | 20        | Path found| 0.573     | 20        
534   | Path found| 0.116     | 24        | Path found| 0.767     | 24        
535   | Path found| 0.091     | 18        | Path found| 0.442     | 18        
536   | Path found| 0.126     | 27        | Path found| 0.973     | 27        
537   | Path found| 0.262     | 39        | Path found| 0.813     | 39        
538   | Path found| 0.174     | 31        | Path found| 0.761     | 31        
539   | Path found| 0.126     | 25        | Path found| 0.777     | 25        
540   | Path found| 0.119     | 29        | Path found| 1.039     | 29        
541   | Path found| 0.123     | 21        | Path found| 0.643     | 21        
542   | Path found| 0.216     | 47        | Path found| 2.099     | 47        
543   | Path found| 0.080     | 21        | Path found| 0.301     | 21        
544   | Path found| 0.044     | 8         | Path found| 0.207     | 8         
545   | Path found| 0.086     | 14        | Path found| 0.403     | 14        
546   | Path found| 0.140     | 35        | Path found| 0.731     | 35        
547   | Path found| 0.042     | 4         | Path found| 0.198     | 4         
548   | Path found| 0.096     | 19        | Path found| 0.613     | 19        
549   | Path found| 0.058     | 11        | Path found| 0.310     | 11        
550   | Path found| 0.408     | 57        | Path found| 3.374     | 57        
551   | Path found| 0.408     | 38        | Path found| 1.535     | 38        
552   | Path found| 0.139     | 25        | Path found| 0.639     | 25        
553   | Path found| 0.188     | 41        | Path found| 1.876     | 41        
554   | Path found| 0.078     | 12        | Path found| 0.320     | 12        
555   | Path found| 0.108     | 34        | Path found| 0.509     | 34        
556   | Path found| 0.171     | 40        | Path found| 0.853     | 40        
557   | Path found| 0.177     | 35        | Path found| 1.282     | 35        
558   | Path found| 0.137     | 23        | Path found| 0.549     | 23        
559   | Path found| 0.114     | 19        | Path found| 0.666     | 19        
560   | Path found| 0.145     | 27        | Path found| 1.034     | 27        
561   | Path found| 0.324     | 41        | Path found| 1.659     | 41        
562   | Path found| 0.056     | 11        | Path found| 0.219     | 11        
563   | Path found| 0.200     | 36        | Path found| 1.228     | 36        
564   | Path found| 0.426     | 44        | Path found| 1.707     | 44        
565   | Path found| 0.606     | 53        | Path found| 2.817     | 53        
566   | Path found| 0.082     | 18        | Path found| 0.405     | 18        
567   | Path found| 0.099     | 22        | Path found| 0.614     | 22        
568   | Path found| 0.092     | 18        | Path found| 0.451     | 18        
569   | Path found| 0.088     | 17        | Path found| 0.537     | 17        
570   | Path found| 0.059     | 9         | Path found| 0.286     | 9         
571   | Path found| 0.124     | 32        | Path found| 0.659     | 32        
572   | Path found| 0.155     | 22        | Path found| 0.771     | 22        
573   | Path found| 0.279     | 42        | Path found| 2.013     | 42        
574   | Path found| 0.311     | 63        | Path found| 4.147     | 63        
575   | Path found| 0.286     | 45        | Path found| 1.296     | 45        
576   | Path found| 0.143     | 37        | Path found| 0.635     | 37        
577   | Path found| 0.133     | 22        | Path found| 0.618     | 22        
578   | Path found| 0.057     | 19        | Path found| 0.313     | 19        
579   | Path found| 0.188     | 36        | Path found| 0.776     | 36        
580   | Path found| 0.411     | 53        | Path found| 3.014     | 53        
581   | Path found| 0.229     | 51        | Path found| 2.686     | 51        
582   | Path found| 0.037     | 2         | Path found| 0.179     | 2         
583   | Path found| 0.175     | 33        | Path found| 1.005     | 33        
584   | Path found| 0.261     | 34        | Path found| 1.314     | 34        
585   | Path found| 0.466     | 52        | Path found| 2.307     | 52        
586   | Path found| 0.527     | 73        | Path found| 5.415     | 73        
587   | Path found| 0.088     | 19        | Path found| 0.418     | 19        
588   | Path found| 0.128     | 37        | Path found| 0.665     | 37        
589   | Path found| 0.329     | 44        | Path found| 1.883     | 44        
590   | Path found| 0.384     | 60        | Path found| 3.295     | 60        
591   | Path found| 0.235     | 38        | Path found| 1.770     | 38        
592   | Path found| 0.067     | 15        | Path found| 0.300     | 15        
593   | Path found| 0.060     | 8         | Path found| 0.281     | 8         
594   | Path found| 0.175     | 33        | Path found| 0.720     | 33        
595   | Path found| 0.236     | 40        | Path found| 1.421     | 40        
596   | Path found| 0.181     | 31        | Path found| 0.858     | 31        
597   | Path found| 0.111     | 18        | Path found| 0.623     | 18        
598   | Path found| 0.093     | 21        | Path found| 0.445     | 21        
599   | Path found| 0.398     | 64        | Path found| 4.042     | 64        
600   | Path found| 0.072     | 17        | Path found| 0.366     | 17        
601   | Path found| 0.235     | 37        | Path found| 1.679     | 37        
602   | Path found| 0.078     | 15        | Path found| 0.371     | 15        
603   | Path found| 0.123     | 29        | Path found| 0.550     | 29        
604   | Path found| 0.109     | 26        | Path found| 0.675     | 26        
605   | Path found| 0.079     | 37        | Path found| 0.373     | 37        
606   | Path found| 0.055     | 17        | Path found| 0.266     | 17        
607   | Path found| 0.084     | 15        | Path found| 0.434     | 15        
608   | Path found| 0.277     | 48        | Path found| 1.256     | 48        
609   | Path found| 0.154     | 29        | Path found| 1.012     | 29        
610   | Path found| 0.073     | 15        | Path found| 0.370     | 15        
611   | Path found| 0.260     | 31        | Path found| 1.099     | 31        
612   | Path found| 0.072     | 15        | Path found| 0.378     | 15        
613   | Path found| 0.090     | 16        | Path found| 0.375     | 16        
614   | Path found| 0.166     | 30        | Path found| 0.556     | 30        
615   | Path found| 0.038     | 4         | Path found| 0.184     | 4         
616   | Path found| 0.387     | 46        | Path found| 1.257     | 46        
617   | Path found| 0.266     | 53        | Path found| 2.735     | 53        
618   | Path found| 0.758     | 58        | Path found| 2.982     | 58        
619   | Path found| 0.208     | 34        | Path found| 1.162     | 34        
620   | Path found| 0.084     | 24        | Path found| 0.338     | 24        
621   | Path found| 0.196     | 35        | Path found| 1.258     | 35        
622   | Path found| 0.180     | 25        | Path found| 0.659     | 25        
623   | Path found| 0.096     | 35        | Path found| 0.418     | 35        
624   | Path found| 0.162     | 38        | Path found| 0.782     | 38        
625   | Path found| 0.086     | 18        | Path found| 0.554     | 18        
626   | Path found| 0.119     | 22        | Path found| 0.594     | 22        
627   | Path found| 0.070     | 12        | Path found| 0.346     | 12        
628   | Path found| 0.262     | 32        | Path found| 0.991     | 32        
629   | Path found| 0.097     | 19        | Path found| 0.576     | 19        
630   | Path found| 0.095     | 15        | Path found| 0.464     | 15        
631   | Path found| 0.096     | 15        | Path found| 0.439     | 15        
632   | Path found| 0.540     | 56        | Path found| 2.604     | 56        
633   | Path found| 0.179     | 31        | Path found| 1.364     | 31        
634   | Path found| 0.108     | 17        | Path found| 0.527     | 17        
635   | Path found| 0.218     | 37        | Path found| 1.604     | 37        
636   | Path found| 0.461     | 60        | Path found| 3.677     | 60        
637   | Path found| 0.253     | 32        | Path found| 1.241     | 32        
638   | Path found| 0.517     | 64        | Path found| 3.980     | 64        
639   | Path found| 0.039     | 4         | Path found| 0.190     | 4         
640   | Path found| 0.069     | 16        | Path found| 0.333     | 16        
641   | Path found| 0.275     | 41        | Path found| 1.637     | 41        
642   | Path found| 0.095     | 16        | Path found| 0.429     | 16        
643   | Path found| 0.521     | 57        | Path found| 1.911     | 57        
644   | Path found| 0.113     | 33        | Path found| 0.495     | 33        
645   | Path found| 0.274     | 55        | Path found| 2.487     | 55        
646   | Path found| 0.902     | 62        | Path found| 3.861     | 62        
647   | Path found| 0.183     | 35        | Path found| 1.057     | 35        
648   | Path found| 0.101     | 19        | Path found| 0.627     | 19        
649   | Path found| 0.092     | 19        | Path found| 0.536     | 19        
650   | Path found| 0.306     | 46        | Path found| 2.190     | 46        
651   | Path found| 0.380     | 55        | Path found| 2.594     | 55        
652   | Path found| 0.485     | 51        | Path found| 1.652     | 51        
653   | Path found| 0.647     | 56        | Path found| 2.858     | 56        
654   | Path found| 0.212     | 45        | Path found| 2.064     | 45        
655   | Path found| 0.400     | 41        | Path found| 1.836     | 41        
656   | Path found| 0.314     | 46        | Path found| 1.324     | 46        
657   | Path found| 0.120     | 20        | Path found| 0.566     | 20        
658   | Path found| 0.424     | 45        | Path found| 1.665     | 45        
659   | Path found| 0.133     | 23        | Path found| 0.778     | 23        
660   | Path found| 0.070     | 13        | Path found| 0.327     | 13        
661   | Path found| 0.040     | 3         | Path found| 0.190     | 3         
662   | Path found| 0.276     | 55        | Path found| 3.193     | 55        
663   | Path found| 0.059     | 11        | Path found| 0.278     | 11        
664   | Path found| 0.609     | 59        | Path found| 2.809     | 59        
665   | Path found| 0.451     | 39        | Path found| 2.153     | 39        
666   | Path found| 0.080     | 14        | Path found| 0.380     | 14        
667   | Path found| 0.068     | 27        | Path found| 0.316     | 27        
668   | Path found| 0.289     | 37        | Path found| 0.975     | 37        
669   | Path found| 0.244     | 54        | Path found| 1.686     | 54        
670   | Path found| 0.343     | 55        | Path found| 2.614     | 55        
671   | Path found| 0.263     | 58        | Path found| 2.688     | 58        
672   | Path found| 0.280     | 41        | Path found| 1.088     | 41        
673   | Path found| 0.149     | 27        | Path found| 1.017     | 27        
674   | Path found| 0.090     | 21        | Path found| 0.465     | 21        
675   | Path found| 0.142     | 28        | Path found| 1.016     | 28        
676   | Path found| 0.436     | 44        | Path found| 1.866     | 44        
677   | Path found| 0.218     | 47        | Path found| 1.831     | 47        
678   | Path found| 0.272     | 47        | Path found| 2.291     | 47        
679   | Path found| 0.233     | 48        | Path found| 1.331     | 48        
680   | Path found| 0.065     | 11        | Path found| 0.325     | 11        
681   | Path found| 0.203     | 48        | Path found| 1.961     | 48        
682   | Path found| 0.285     | 49        | Path found| 1.846     | 49        
683   | Path found| 0.140     | 39        | Path found| 0.537     | 39        
684   | Path found| 0.132     | 23        | Path found| 0.749     | 23        
685   | Path found| 0.134     | 24        | Path found| 0.744     | 24        
686   | Path found| 0.041     | 2         | Path found| 0.175     | 2         
687   | Path found| 0.153     | 30        | Path found| 1.081     | 30        
688   | Path found| 0.103     | 21        | Path found| 0.382     | 21        
689   | Path found| 0.110     | 24        | Path found| 0.691     | 24        
690   | Path found| 0.106     | 20        | Path found| 0.664     | 20        
691   | Path found| 0.191     | 36        | Path found| 1.068     | 36        
692   | Path found| 0.189     | 28        | Path found| 0.904     | 28        
693   | Path found| 0.470     | 43        | Path found| 1.605     | 43        
694   | Path found| 0.247     | 47        | Path found| 0.852     | 47        
695   | Path found| 0.122     | 22        | Path found| 0.561     | 22        
696   | Path found| 0.124     | 23        | Path found| 0.798     | 23        
697   | Path found| 0.222     | 40        | Path found| 1.433     | 40        
698   | Path found| 0.066     | 11        | Path found| 0.329     | 11        
699   | Path found| 0.052     | 9         | Path found| 0.236     | 9         
700   | Path found| 0.134     | 26        | Path found| 0.904     | 26        
701   | Path found| 0.350     | 60        | Path found| 2.706     | 60        
702   | Path found| 0.118     | 25        | Path found| 0.569     | 25        
703   | Path found| 0.048     | 7         | Path found| 0.247     | 7         
704   | Path found| 0.151     | 31        | Path found| 1.036     | 31        
705   | Path found| 0.142     | 22        | Path found| 0.616     | 22        
706   | Path found| 0.192     | 30        | Path found| 0.748     | 30        
707   | Path found| 0.067     | 13        | Path found| 0.291     | 13        
708   | Path found| 0.108     | 20        | Path found| 0.552     | 20        
709   | Path found| 0.059     | 8         | Path found| 0.290     | 8         
710   | Path found| 0.387     | 48        | Path found| 1.443     | 48        
711   | Path found| 0.208     | 37        | Path found| 1.113     | 37        
712   | Path found| 0.139     | 30        | Path found| 1.194     | 30        
713   | Path found| 0.063     | 11        | Path found| 0.309     | 11        
714   | Path found| 1.068     | 83        | Path found| 7.236     | 83        
715   | Path found| 0.114     | 22        | Path found| 0.773     | 22        
716   | Path found| 0.117     | 26        | Path found| 0.575     | 26        
717   | Path found| 0.136     | 24        | Path found| 0.834     | 24        
718   | Path found| 0.207     | 34        | Path found| 0.906     | 34        
719   | Path found| 0.053     | 13        | Path found| 0.301     | 13        
720   | Path found| 0.495     | 53        | Path found| 2.146     | 53        
721   | Path found| 0.621     | 51        | Path found| 1.486     | 51        
722   | Path found| 0.200     | 44        | Path found| 0.892     | 44        
723   | Path found| 0.201     | 35        | Path found| 1.416     | 35        
724   | Path found| 0.063     | 13        | Path found| 0.291     | 13        
725   | Path found| 1.068     | 75        | Path found| 5.792     | 75        
726   | Path found| 0.477     | 58        | Path found| 3.339     | 58        
727   | Path found| 0.064     | 10        | Path found| 0.329     | 10        
728   | Path found| 0.062     | 9         | Path found| 0.280     | 9         
729   | Path found| 0.218     | 40        | Path found| 0.950     | 40        
730   | Path found| 0.065     | 11        | Path found| 0.346     | 11        
731   | Path found| 0.221     | 40        | Path found| 1.499     | 40        
732   | Path found| 0.179     | 38        | Path found| 1.226     | 38        
733   | Path found| 0.079     | 15        | Path found| 0.416     | 15        
734   | Path found| 0.097     | 18        | Path found| 0.572     | 18        
735   | Path found| 0.173     | 27        | Path found| 1.038     | 27        
736   | Path found| 0.150     | 29        | Path found| 0.507     | 29        
737   | Path found| 0.252     | 48        | Path found| 1.280     | 48        
738   | Path found| 0.124     | 30        | Path found| 0.567     | 30        
739   | Path found| 0.054     | 7         | Path found| 0.253     | 7         
740   | Path found| 0.137     | 42        | Path found| 0.776     | 42        
741   | Path found| 0.245     | 32        | Path found| 1.102     | 32        
742   | Path found| 0.255     | 41        | Path found| 1.642     | 41        
743   | Path found| 0.339     | 43        | Path found| 1.507     | 43        
744   | Path found| 0.149     | 30        | Path found| 0.825     | 30        
745   | Path found| 0.274     | 40        | Path found| 1.843     | 40        
746   | Path found| 0.149     | 33        | Path found| 0.778     | 33        
747   | Path found| 0.094     | 15        | Path found| 0.442     | 15        
748   | Path found| 0.221     | 34        | Path found| 1.453     | 34        
749   | Path found| 0.160     | 37        | Path found| 1.416     | 37        
750   | Path found| 0.093     | 20        | Path found| 0.569     | 20        
751   | Path found| 0.328     | 43        | Path found| 1.724     | 43        
752   | Path found| 0.113     | 23        | Path found| 0.546     | 23        
753   | Path found| 0.134     | 27        | Path found| 0.683     | 27        
754   | Path found| 0.068     | 16        | Path found| 0.328     | 16        
755   | Path found| 0.220     | 46        | Path found| 1.248     | 46        
756   | Path found| 0.515     | 60        | Path found| 3.420     | 60        
757   | Path found| 0.240     | 44        | Path found| 1.583     | 44        
758   | Path found| 0.136     | 28        | Path found| 0.779     | 28        
759   | Path found| 0.197     | 32        | Path found| 1.140     | 32        
760   | Path found| 0.188     | 27        | Path found| 0.641     | 27        
761   | Path found| 0.069     | 12        | Path found| 0.315     | 12        
762   | Path found| 0.426     | 54        | Path found| 2.718     | 54        
763   | Path found| 0.054     | 9         | Path found| 0.255     | 9         
764   | Path found| 0.313     | 46        | Path found| 2.229     | 46        
765   | Path found| 0.103     | 14        | Path found| 0.457     | 14        
766   | Path found| 0.174     | 43        | Path found| 1.019     | 43        
767   | Path found| 0.264     | 55        | Path found| 3.037     | 55        
768   | Path found| 0.074     | 13        | Path found| 0.366     | 13        
769   | Path found| 0.093     | 16        | Path found| 0.474     | 16        
770   | Path found| 0.070     | 13        | Path found| 0.310     | 13        
771   | Path found| 0.296     | 46        | Path found| 1.045     | 46        
772   | Path found| 0.418     | 41        | Path found| 0.920     | 41        
773   | Path found| 0.221     | 28        | Path found| 1.026     | 28        
774   | Path found| 0.173     | 26        | Path found| 0.466     | 26        
775   | Path found| 0.360     | 41        | Path found| 1.156     | 41        
776   | Path found| 0.062     | 13        | Path found| 0.288     | 13        
777   | Path found| 0.071     | 15        | Path found| 0.380     | 15        
778   | Path found| 0.647     | 63        | Path found| 3.864     | 63        
779   | Path found| 0.084     | 14        | Path found| 0.385     | 14        
780   | Path found| 0.156     | 26        | Path found| 0.347     | 26        
781   | Path found| 0.491     | 55        | Path found| 1.480     | 55        
782   | Path found| 0.129     | 28        | Path found| 0.868     | 28        
783   | Path found| 0.062     | 10        | Path found| 0.334     | 10        
784   | Path found| 0.048     | 7         | Path found| 0.221     | 7         
785   | Path found| 0.141     | 31        | Path found| 1.290     | 31        
786   | Path found| 0.675     | 70        | Path found| 4.890     | 70        
787   | Path found| 0.052     | 7         | Path found| 0.257     | 7         
788   | Path found| 0.081     | 39        | Path found| 0.389     | 39        
789   | Path found| 0.132     | 37        | Path found| 0.660     | 37        
790   | Path found| 0.149     | 23        | Path found| 0.778     | 23        
791   | Path found| 0.490     | 53        | Path found| 1.838     | 53        
792   | Path found| 0.258     | 37        | Path found| 0.876     | 37        
793   | Path found| 0.109     | 19        | Path found| 0.627     | 19        
794   | Path found| 0.073     | 13        | Path found| 0.410     | 13        
795   | Path found| 0.140     | 41        | Path found| 0.606     | 41        
796   | Path found| 0.360     | 42        | Path found| 1.804     | 42        
797   | Path found| 0.679     | 72        | Path found| 5.502     | 72        
798   | Path found| 0.149     | 29        | Path found| 1.117     | 29        
799   | Path found| 0.185     | 35        | Path found| 1.110     | 35        
800   | Path found| 0.253     | 38        | Path found| 1.383     | 38        
801   | Path found| 0.073     | 13        | Path found| 0.356     | 13        
802   | Path found| 0.376     | 57        | Path found| 3.408     | 57        
803   | Path found| 0.127     | 26        | Path found| 0.886     | 26        
804   | Path found| 0.346     | 46        | Path found| 2.157     | 46        
805   | Path found| 0.252     | 40        | Path found| 1.039     | 40        
806   | Path found| 0.265     | 46        | Path found| 2.175     | 46        
807   | Path found| 0.292     | 46        | Path found| 1.642     | 46        
808   | Path found| 0.165     | 26        | Path found| 0.829     | 26        
809   | Path found| 0.047     | 9         | Path found| 0.219     | 9         
810   | Path found| 0.089     | 19        | Path found| 0.379     | 19        
811   | Path found| 0.456     | 75        | Path found| 5.632     | 75        
812   | Path found| 0.108     | 33        | Path found| 0.549     | 33        
813   | Path found| 0.121     | 26        | Path found| 0.928     | 26        
814   | Path found| 0.106     | 19        | Path found| 0.599     | 19        
815   | Path found| 0.220     | 36        | Path found| 1.380     | 36        
816   | Path found| 0.046     | 8         | Path found| 0.213     | 8         
817   | Path found| 0.207     | 39        | Path found| 0.948     | 39        
818   | Path found| 0.068     | 28        | Path found| 0.416     | 28        
819   | Path found| 0.430     | 49        | Path found| 1.470     | 49        
820   | Path found| 0.085     | 18        | Path found| 0.351     | 18        
821   | Path found| 0.446     | 67        | Path found| 4.718     | 67        
822   | Path found| 0.309     | 33        | Path found| 1.196     | 33        
823   | Path found| 0.271     | 44        | Path found| 1.560     | 44        
824   | Path found| 0.364     | 39        | Path found| 0.538     | 39        
825   | Path found| 0.276     | 63        | Path found| 4.106     | 63        
826   | Path found| 0.105     | 22        | Path found| 0.532     | 22        
827   | Path found| 0.141     | 34        | Path found| 1.008     | 34        
828   | Path found| 0.060     | 8         | Path found| 0.284     | 8         
829   | Path found| 0.104     | 26        | Path found| 0.593     | 26        
830   | Path found| 0.055     | 17        | Path found| 0.309     | 17        
831   | Path found| 0.170     | 32        | Path found| 1.108     | 32        
832   | Path found| 0.137     | 22        | Path found| 0.490     | 22        
833   | Path found| 0.108     | 28        | Path found| 0.512     | 28        
834   | Path found| 0.485     | 51        | Path found| 2.515     | 51        
835   | Path found| 0.330     | 48        | Path found| 1.570     | 48        
836   | Path found| 0.055     | 11        | Path found| 0.255     | 11        
837   | Path found| 0.135     | 28        | Path found| 1.035     | 28        
838   | Path found| 0.107     | 20        | Path found| 0.497     | 20        
839   | Path found| 0.062     | 22        | Path found| 0.289     | 22        
840   | Path found| 0.044     | 6         | Path found| 0.216     | 6         
841   | Path found| 0.067     | 10        | Path found| 0.322     | 10        
842   | Path found| 0.106     | 20        | Path found| 0.640     | 20        
843   | Path found| 0.049     | 8         | Path found| 0.228     | 8         
844   | Path found| 0.377     | 54        | Path found| 3.010     | 54        
845   | Path found| 0.438     | 74        | Path found| 5.748     | 74        
846   | Path found| 0.089     | 24        | Path found| 0.404     | 24        
847   | Path found| 0.091     | 19        | Path found| 0.426     | 19        
848   | Path found| 0.146     | 30        | Path found| 1.151     | 30        
849   | Path found| 0.164     | 29        | Path found| 0.892     | 29        
850   | Path found| 0.104     | 20        | Path found| 0.442     | 20        
851   | Path found| 0.514     | 53        | Path found| 2.946     | 53        
852   | Path found| 0.117     | 28        | Path found| 0.543     | 28        
853   | Path found| 0.080     | 15        | Path found| 0.450     | 15        
854   | Path found| 0.560     | 45        | Path found| 2.262     | 45        
855   | Path found| 0.130     | 33        | Path found| 0.607     | 33        
856   | Path found| 1.086     | 67        | Path found| 4.672     | 67        
857   | Path found| 0.061     | 9         | Path found| 0.317     | 9         
858   | Path found| 0.050     | 6         | Path found| 0.243     | 6         
859   | Path found| 0.190     | 39        | Path found| 1.703     | 39        
860   | Path found| 0.054     | 7         | Path found| 0.247     | 7         
861   | Path found| 0.228     | 47        | Path found| 2.424     | 47        
862   | Path found| 0.074     | 13        | Path found| 0.419     | 13        
863   | Path found| 0.306     | 41        | Path found| 1.541     | 41        
864   | Path found| 0.044     | 7         | Path found| 0.212     | 7         
865   | Path found| 0.315     | 51        | Path found| 1.630     | 51        
866   | Path found| 0.113     | 28        | Path found| 0.527     | 28        
867   | Path found| 0.332     | 46        | Path found| 2.170     | 46        
868   | Path found| 0.086     | 34        | Path found| 1.256     | 34        
869   | Path found| 0.567     | 58        | Path found| 1.739     | 58        
870   | Path found| 0.212     | 36        | Path found| 1.685     | 36        
871   | Path found| 0.119     | 24        | Path found| 0.708     | 24        
872   | Path found| 0.246     | 42        | Path found| 1.802     | 42        
873   | Path found| 0.104     | 19        | Path found| 0.629     | 19        
874   | Path found| 0.092     | 23        | Path found| 0.403     | 23        
875   | Path found| 0.132     | 24        | Path found| 0.823     | 24        
876   | Path found| 0.238     | 40        | Path found| 1.603     | 40        
877   | Path found| 0.214     | 42        | Path found| 1.376     | 42        
878   | Path found| 0.113     | 24        | Path found| 0.800     | 24        
879   | Path found| 0.182     | 35        | Path found| 1.401     | 35        
880   | Path found| 0.207     | 42        | Path found| 2.036     | 42        
881   | Path found| 0.304     | 40        | Path found| 1.522     | 40        
882   | Path found| 0.187     | 29        | Path found| 1.051     | 29        
883   | Path found| 0.054     | 9         | Path found| 0.251     | 9         
884   | Path found| 0.077     | 19        | Path found| 0.346     | 19        
885   | Path found| 0.059     | 9         | Path found| 0.277     | 9         
886   | Path found| 0.417     | 51        | Path found| 2.675     | 51        
887   | Path found| 0.597     | 53        | Path found| 2.513     | 53        
888   | Path found| 0.051     | 7         | Path found| 0.249     | 7         
889   | Path found| 0.051     | 13        | Path found| 0.274     | 13        
890   | Path found| 0.185     | 26        | Path found| 0.874     | 26        
891   | Path found| 0.195     | 37        | Path found| 1.669     | 37        
892   | Path found| 0.079     | 17        | Path found| 0.384     | 17        
893   | Path found| 0.105     | 21        | Path found| 0.689     | 21        
894   | Path found| 0.293     | 36        | Path found| 1.447     | 36        
895   | Path found| 0.117     | 20        | Path found| 0.629     | 20        
