Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
228   | Path found| 0.244     | 41        | Path found| 1.080     | 41        
229   | Path found| 0.302     | 42        | Path found| 2.075     | 42        
230   | Path found| 0.486     | 60        | Path found| 3.720     | 60        
231   | Path found| 0.143     | 30        | Path found| 0.921     | 30        
232   | Path found| 0.210     | 42        | Path found| 1.209     | 42        
233   | Path found| 0.548     | 51        | Path found| 1.737     | 51        
234   | Path found| 0.262     | 48        | Path found| 2.177     | 48        
235   | Path found| 0.521     | 79        | Path found| 6.690     | 79        
236   | Path found| 0.142     | 42        | Path found| 1.875     | 42        
237   | Path found| 0.300     | 50        | Path found| 2.202     | 50        
238   | Path found| 0.269     | 47        | Path found| 1.469     | 47        
239   | Path found| 0.432     | 59        | Path found| 3.589     | 59        
240   | Path found| 0.298     | 49        | Path found| 2.018     | 49        
241   | Path found| 0.228     | 44        | Path found| 1.316     | 44        
242   | Path found| 0.289     | 43        | Path found| 0.826     | 43        
243   | Path found| 0.158     | 32        | Path found| 0.817     | 32        
244   | Path found| 0.400     | 51        | Path found| 2.518     | 51        
245   | Path found| 0.276     | 43        | Path found| 2.101     | 43        
246   | Path found| 0.495     | 59        | Path found| 2.788     | 59        
247   | Path found| 0.405     | 47        | Path found| 2.113     | 47        
248   | Path found| 0.275     | 39        | Path found| 1.181     | 39        
249   | Path found| 0.184     | 40        | Path found| 1.643     | 40        
250   | Path found| 0.266     | 49        | Path found| 1.624     | 49        
251   | Path found| 0.189     | 34        | Path found| 1.318     | 34        
252   | Path found| 0.220     | 34        | Path found| 1.336     | 34        
253   | Path found| 0.383     | 43        | Path found| 1.732     | 43        
254   | Path found| 0.224     | 35        | Path found| 1.241     | 35        
255   | Path found| 0.316     | 55        | Path found| 3.219     | 55        
256   | Path found| 0.607     | 51        | Path found| 2.491     | 51        
257   | Path found| 0.275     | 41        | Path found| 1.850     | 41        
258   | Path found| 0.227     | 41        | Path found| 1.712     | 41        
259   | Path found| 0.362     | 44        | Path found| 1.646     | 44        
260   | Path found| 0.183     | 34        | Path found| 1.215     | 34        
261   | Path found| 0.226     | 38        | Path found| 1.711     | 38        
262   | Path found| 0.151     | 32        | Path found| 1.096     | 32        
263   | Path found| 0.192     | 33        | Path found| 0.914     | 33        
264   | Path found| 0.120     | 37        | Path found| 0.507     | 37        
265   | Path found| 0.133     | 32        | Path found| 0.616     | 32        
266   | Path found| 0.166     | 40        | Path found| 1.618     | 40        
267   | Path found| 0.603     | 61        | Path found| 3.988     | 61        
268   | Path found| 0.207     | 47        | Path found| 2.206     | 47        
269   | Path found| 0.289     | 36        | Path found| 0.989     | 36        
270   | Path found| 0.234     | 47        | Path found| 1.939     | 47        
271   | Path found| 0.198     | 40        | Path found| 1.317     | 40        
272   | Path found| 0.455     | 56        | Path found| 3.071     | 56        
273   | Path found| 0.337     | 47        | Path found| 2.075     | 47        
274   | Path found| 0.468     | 57        | Path found| 2.591     | 57        
275   | Path found| 0.395     | 41        | Path found| 1.198     | 41        
276   | Path found| 0.435     | 65        | Path found| 3.098     | 65        
277   | Path found| 0.102     | 39        | Path found| 0.601     | 39        
278   | Path found| 0.191     | 36        | Path found| 1.388     | 36        
279   | Path found| 0.249     | 44        | Path found| 2.037     | 44        
280   | Path found| 0.250     | 42        | Path found| 1.907     | 42        
281   | Path found| 0.306     | 41        | Path found| 1.814     | 41        
282   | Path found| 0.114     | 30        | Path found| 0.437     | 30        
283   | Path found| 0.219     | 37        | Path found| 1.334     | 37        
284   | Path found| 0.318     | 57        | Path found| 2.062     | 57        
285   | Path found| 0.302     | 44        | Path found| 1.427     | 44        
286   | Path found| 0.219     | 34        | Path found| 1.345     | 34        
287   | Path found| 0.239     | 44        | Path found| 1.645     | 44        
288   | Path found| 0.268     | 37        | Path found| 0.590     | 37        
289   | Path found| 0.195     | 38        | Path found| 1.281     | 38        
290   | Path found| 0.267     | 46        | Path found| 1.633     | 46        
291   | Path found| 0.357     | 46        | Path found| 1.380     | 46        
292   | Path found| 0.226     | 36        | Path found| 0.994     | 36        
293   | Path found| 0.396     | 48        | Path found| 2.348     | 48        
294   | Path found| 0.211     | 38        | Path found| 1.713     | 38        
295   | Path found| 0.124     | 30        | Path found| 1.160     | 30        
296   | Path found| 0.408     | 50        | Path found| 2.820     | 50        
297   | Path found| 0.455     | 55        | Path found| 3.101     | 55        
298   | Path found| 0.507     | 68        | Path found| 4.923     | 68        
299   | Path found| 0.246     | 34        | Path found| 0.593     | 34        
300   | Path found| 0.443     | 56        | Path found| 3.534     | 56        
301   | Path found| 0.272     | 30        | Path found| 1.213     | 30        
302   | Path found| 0.288     | 45        | Path found| 2.177     | 45        
303   | Path found| 0.246     | 44        | Path found| 2.158     | 44        
304   | Path found| 0.245     | 49        | Path found| 1.339     | 49        
305   | Path found| 0.389     | 48        | Path found| 1.742     | 48        
306   | Path found| 0.270     | 45        | Path found| 1.267     | 45        
307   | Path found| 0.355     | 64        | Path found| 4.314     | 64        
308   | Path found| 0.336     | 42        | Path found| 0.937     | 42        
309   | Path found| 0.466     | 63        | Path found| 4.125     | 63        
310   | Path found| 0.189     | 39        | Path found| 1.273     | 39        
311   | Path found| 0.247     | 38        | Path found| 1.356     | 38        
312   | Path found| 0.257     | 31        | Path found| 1.185     | 31        
313   | Path found| 0.277     | 45        | Path found| 0.960     | 45        
314   | Path found| 0.202     | 36        | Path found| 1.599     | 36        
315   | Path found| 0.202     | 41        | Path found| 1.713     | 41        
316   | Path found| 0.124     | 33        | Path found| 0.677     | 33        
317   | Path found| 0.298     | 38        | Path found| 0.856     | 38        
318   | Path found| 0.311     | 40        | Path found| 1.409     | 40        
319   | Path found| 1.197     | 70        | Path found| 3.528     | 70        
320   | Path found| 0.264     | 53        | Path found| 3.001     | 53        
321   | Path found| 0.501     | 67        | Path found| 4.450     | 67        
322   | Path found| 0.369     | 47        | Path found| 1.993     | 47        
323   | Path found| 0.262     | 34        | Path found| 1.363     | 34        
324   | Path found| 0.435     | 49        | Path found| 1.329     | 49        
325   | Path found| 0.593     | 62        | Path found| 2.881     | 62        
326   | Path found| 0.502     | 65        | Path found| 4.414     | 65        
327   | Path found| 0.136     | 42        | Path found| 0.581     | 42        
328   | Path found| 0.443     | 67        | Path found| 4.733     | 67        
329   | Path found| 0.296     | 39        | Path found| 1.524     | 39        
330   | Path found| 0.197     | 44        | Path found| 1.204     | 44        
331   | Path found| 0.547     | 60        | Path found| 3.712     | 60        
332   | Path found| 0.589     | 71        | Path found| 5.194     | 71        
333   | Path found| 0.139     | 33        | Path found| 0.684     | 33        
334   | Path found| 0.156     | 31        | Path found| 0.690     | 31        
335   | Path found| 0.205     | 36        | Path found| 1.385     | 36        
336   | Path found| 0.518     | 66        | Path found| 4.661     | 66        
337   | Path found| 0.522     | 64        | Path found| 4.056     | 64        
338   | Path found| 0.211     | 35        | Path found| 1.377     | 35        
339   | Path found| 0.484     | 52        | Path found| 2.736     | 52        
340   | Path found| 0.183     | 30        | Path found| 0.813     | 30        
341   | Path found| 2.307     | 75        | Path found| 6.747     | 75        
342   | Path found| 0.156     | 33        | Path found| 1.267     | 33        
343   | Path found| 0.195     | 33        | Path found| 1.095     | 33        
344   | Path found| 0.296     | 51        | Path found| 2.082     | 51        
345   | Path found| 1.299     | 70        | Path found| 5.187     | 70        
346   | Path found| 0.566     | 59        | Path found| 2.931     | 59        
347   | Path found| 0.200     | 39        | Path found| 1.050     | 39        
348   | Path found| 0.244     | 49        | Path found| 1.537     | 49        
349   | Path found| 0.188     | 31        | Path found| 2.072     | 31        
350   | Path found| 0.204     | 32        | Path found| 1.219     | 32        
351   | Path found| 0.103     | 30        | Path found| 0.544     | 30        
352   | Path found| 0.204     | 40        | Path found| 1.859     | 40        
353   | Path found| 0.447     | 61        | Path found| 4.804     | 61        
354   | Path found| 0.360     | 44        | Path found| 1.161     | 44        
355   | Path found| 0.210     | 37        | Path found| 1.293     | 37        
356   | Path found| 0.195     | 36        | Path found| 2.472     | 36        
357   | Path found| 0.130     | 34        | Path found| 0.924     | 34        
358   | Path found| 0.261     | 46        | Path found| 0.887     | 46        
359   | Path found| 0.108     | 32        | Path found| 0.572     | 32        
360   | Path found| 0.229     | 39        | Path found| 2.419     | 39        
361   | Path found| 0.124     | 40        | Path found| 0.557     | 40        
362   | Path found| 0.173     | 37        | Path found| 0.855     | 37        
363   | Path found| 0.462     | 61        | Path found| 3.352     | 61        
364   | Path found| 0.368     | 37        | Path found| 2.377     | 37        
365   | Path found| 0.219     | 37        | Path found| 1.322     | 37        
366   | Path found| 0.598     | 52        | Path found| 3.771     | 52        
367   | Path found| 0.442     | 61        | Path found| 4.064     | 61        
368   | Path found| 0.215     | 41        | Path found| 2.357     | 41        
369   | Path found| 0.284     | 41        | Path found| 1.815     | 41        
370   | Path found| 0.384     | 49        | Path found| 1.611     | 49        
371   | Path found| 0.190     | 34        | Path found| 0.841     | 34        
372   | Path found| 0.164     | 37        | Path found| 2.212     | 37        
373   | Path found| 0.262     | 38        | Path found| 1.701     | 38        
374   | Path found| 0.266     | 32        | Path found| 0.819     | 32        
375   | Path found| 0.180     | 32        | Path found| 1.013     | 32        
376   | Path found| 0.265     | 42        | Path found| 2.729     | 42        
377   | Path found| 0.445     | 68        | Path found| 5.833     | 68        
378   | Path found| 0.180     | 35        | Path found| 0.989     | 35        
379   | Path found| 0.757     | 72        | Path found| 6.167     | 72        
380   | Path found| 0.671     | 52        | Path found| 2.822     | 52        
381   | Path found| 0.167     | 30        | Path found| 2.057     | 30        
382   | Path found| 0.246     | 51        | Path found| 2.619     | 51        
383   | Path found| 0.259     | 43        | Path found| 1.911     | 43        
384   | Path found| 0.271     | 49        | Path found| 2.394     | 49        
385   | Path found| 0.194     | 30        | Path found| 0.979     | 30        
386   | Path found| 0.291     | 50        | Path found| 2.135     | 50        
387   | Path found| 0.205     | 34        | Path found| 1.872     | 34        
388   | Path found| 0.161     | 37        | Path found| 0.889     | 37        
389   | Path found| 0.353     | 48        | Path found| 2.035     | 48        
390   | Path found| 0.383     | 44        | Path found| 1.082     | 44        
391   | Path found| 0.473     | 64        | Path found| 5.259     | 64        
392   | Path found| 0.239     | 48        | Path found| 3.471     | 48        
393   | Path found| 0.216     | 33        | Path found| 1.228     | 33        
394   | Path found| 0.240     | 32        | Path found| 0.556     | 32        
395   | Path found| 0.458     | 52        | Path found| 2.373     | 52        
396   | Path found| 1.215     | 61        | Path found| 3.715     | 61        
397   | Path found| 0.330     | 42        | Path found| 1.528     | 42        
398   | Path found| 0.444     | 65        | Path found| 5.379     | 65        
399   | Path found| 0.218     | 37        | Path found| 2.140     | 37        
400   | Path found| 0.315     | 45        | Path found| 2.240     | 45        
401   | Path found| 0.280     | 43        | Path found| 1.896     | 43        
402   | Path found| 0.196     | 39        | Path found| 2.673     | 39        
403   | Path found| 0.924     | 74        | Path found| 6.840     | 74        
404   | Path found| 0.233     | 44        | Path found| 1.108     | 44        
405   | Path found| 0.432     | 56        | Path found| 3.825     | 56        
406   | Path found| 0.369     | 43        | Path found| 1.761     | 43        
407   | Path found| 0.131     | 30        | Path found| 0.576     | 30        
408   | Path found| 0.412     | 55        | Path found| 4.079     | 55        
409   | Path found| 0.251     | 30        | Path found| 1.105     | 30        
410   | Path found| 0.370     | 45        | Path found| 2.022     | 45        
411   | Path found| 0.394     | 70        | Path found| 6.205     | 70        
412   | Path found| 0.211     | 41        | Path found| 1.695     | 41        
413   | Path found| 0.171     | 37        | Path found| 1.494     | 37        
414   | Path found| 0.152     | 36        | Path found| 1.308     | 36        
415   | Path found| 0.125     | 40        | Path found| 0.903     | 40        
416   | Path found| 0.452     | 41        | Path found| 0.833     | 41        
417   | Path found| 0.412     | 51        | Path found| 2.473     | 51        
418   | Path found| 0.240     | 35        | Path found| 1.245     | 35        
419   | Path found| 0.175     | 30        | Path found| 1.029     | 30        
420   | Path found| 0.429     | 49        | Path found| 2.282     | 49        
421   | Path found| 0.486     | 53        | Path found| 3.510     | 53        
422   | Path found| 0.674     | 58        | Path found| 4.029     | 58        
423   | Path found| 0.274     | 39        | Path found| 1.271     | 39        
424   | Path found| 0.439     | 62        | Path found| 5.002     | 62        
425   | Path found| 0.221     | 41        | Path found| 1.917     | 41        
426   | Path found| 0.250     | 39        | Path found| 1.566     | 39        
427   | Path found| 0.142     | 40        | Path found| 0.702     | 40        
428   | Path found| 0.295     | 63        | Path found| 5.073     | 63        
429   | Path found| 0.364     | 45        | Path found| 2.030     | 45        
430   | Path found| 1.096     | 40        | Path found| 1.190     | 40        
431   | Path found| 0.082     | 37        | Path found| 0.357     | 37        
432   | Path found| 0.455     | 56        | Path found| 3.362     | 56        
433   | Path found| 0.387     | 57        | Path found| 3.916     | 57        
434   | Path found| 0.189     | 41        | Path found| 1.134     | 41        
435   | Path found| 0.151     | 40        | Path found| 0.583     | 40        
436   | Path found| 0.560     | 61        | Path found| 4.306     | 61        
437   | Path found| 0.122     | 40        | Path found| 0.530     | 40        
438   | Path found| 0.134     | 42        | Path found| 0.671     | 42        
439   | Path found| 0.197     | 31        | Path found| 1.103     | 31        
440   | Path found| 0.140     | 30        | Path found| 1.555     | 30        
441   | Path found| 0.265     | 42        | Path found| 0.862     | 42        
442   | Path found| 0.168     | 42        | Path found| 0.873     | 42        
443   | Path found| 0.263     | 39        | Path found| 1.421     | 39        
444   | Path found| 0.451     | 53        | Path found| 3.964     | 53        
445   | Path found| 0.499     | 57        | Path found| 3.577     | 57        
446   | Path found| 1.039     | 36        | Path found| 1.207     | 36        
447   | Path found| 0.497     | 45        | Path found| 0.550     | 45        
448   | Path found| 0.185     | 39        | Path found| 1.609     | 39        
