Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
80    | Path found| 1.019     | 74        | Path found| 5.587     | 74        
81    | Path found| 0.535     | 78        | Path found| 6.478     | 78        
82    | Path found| 1.023     | 76        | Path found| 5.974     | 76        
83    | Path found| 1.004     | 81        | Path found| 6.390     | 81        
84    | Path found| 0.857     | 77        | Path found| 5.956     | 77        
85    | Path found| 0.947     | 79        | Path found| 6.480     | 79        
86    | Path found| 0.906     | 75        | Path found| 5.609     | 75        
87    | Path found| 0.946     | 72        | Path found| 5.409     | 72        
88    | Path found| 0.802     | 70        | Path found| 5.034     | 70        
89    | Path found| 0.544     | 72        | Path found| 4.947     | 72        
90    | Path found| 0.625     | 81        | Path found| 6.780     | 81        
91    | Path found| 0.685     | 76        | Path found| 5.958     | 76        
92    | Path found| 0.677     | 70        | Path found| 4.629     | 70        
93    | Path found| 0.523     | 70        | Path found| 5.178     | 70        
94    | Path found| 0.437     | 73        | Path found| 5.443     | 73        
95    | Path found| 0.488     | 75        | Path found| 5.864     | 75        
96    | Path found| 0.725     | 71        | Path found| 5.167     | 71        
97    | Path found| 0.585     | 75        | Path found| 5.861     | 75        
98    | Path found| 0.981     | 79        | Path found| 6.394     | 79        
99    | Path found| 0.510     | 71        | Path found| 5.133     | 71        
100   | Path found| 0.732     | 76        | Path found| 6.077     | 76        
101   | Path found| 0.835     | 83        | Path found| 7.215     | 83        
102   | Path found| 0.935     | 77        | Path found| 6.216     | 77        
103   | Path found| 1.203     | 70        | Path found| 5.020     | 70        
104   | Path found| 0.514     | 70        | Path found| 5.059     | 70        
105   | Path found| 0.783     | 70        | Path found| 4.798     | 70        
106   | Path found| 0.845     | 76        | Path found| 5.920     | 76        
107   | Path found| 0.459     | 72        | Path found| 5.155     | 72        
108   | Path found| 0.428     | 71        | Path found| 5.390     | 71        
109   | Path found| 0.517     | 71        | Path found| 5.434     | 71        
110   | Path found| 1.369     | 76        | Path found| 5.647     | 76        
111   | Path found| 0.715     | 85        | Path found| 7.486     | 85        
112   | Path found| 0.464     | 76        | Path found| 6.053     | 76        
113   | Path found| 0.768     | 76        | Path found| 6.216     | 76        
114   | Path found| 0.710     | 73        | Path found| 5.432     | 73        
115   | Path found| 0.454     | 81        | Path found| 7.015     | 81        
116   | Path found| 0.547     | 79        | Path found| 6.410     | 79        
117   | Path found| 0.670     | 81        | Path found| 6.721     | 81        
118   | Path found| 0.905     | 73        | Path found| 5.605     | 73        
119   | Path found| 0.514     | 72        | Path found| 4.939     | 72        
120   | Path found| 1.151     | 72        | Path found| 5.132     | 72        
121   | Path found| 0.577     | 75        | Path found| 3.928     | 75        
122   | Path found| 1.169     | 74        | Path found| 5.443     | 74        
123   | Path found| 0.466     | 70        | Path found| 4.827     | 70        
124   | Path found| 0.569     | 74        | Path found| 5.689     | 74        
125   | Path found| 0.682     | 70        | Path found| 4.946     | 70        
126   | Path found| 0.774     | 80        | Path found| 6.238     | 80        
127   | Path found| 0.536     | 71        | Path found| 5.440     | 71        
128   | Path found| 0.612     | 73        | Path found| 5.434     | 73        
129   | Path found| 0.527     | 70        | Path found| 5.251     | 70        
130   | Path found| 0.857     | 80        | Path found| 6.568     | 80        
131   | Path found| 0.970     | 77        | Path found| 6.270     | 77        
132   | Path found| 0.770     | 75        | Path found| 5.943     | 75        
133   | Path found| 0.543     | 70        | Path found| 5.189     | 70        
134   | Path found| 0.881     | 72        | Path found| 5.321     | 72        
135   | Path found| 1.375     | 85        | Path found| 7.587     | 85        
136   | Path found| 0.528     | 72        | Path found| 5.066     | 72        
137   | Path found| 0.927     | 70        | Path found| 4.930     | 70        
138   | Path found| 0.512     | 71        | Path found| 4.761     | 71        
139   | Path found| 0.426     | 76        | Path found| 6.135     | 76        
140   | Path found| 0.565     | 72        | Path found| 5.507     | 72        
141   | Path found| 0.641     | 71        | Path found| 5.095     | 71        
142   | Path found| 0.997     | 82        | Path found| 7.141     | 82        
143   | Path found| 0.404     | 73        | Path found| 5.715     | 73        
144   | Path found| 0.576     | 71        | Path found| 5.101     | 71        
145   | Path found| 0.647     | 74        | Path found| 3.780     | 74        
146   | Path found| 0.535     | 71        | Path found| 5.326     | 71        
147   | Path found| 0.874     | 71        | Path found| 5.235     | 71        
148   | Path found| 0.980     | 70        | Path found| 4.506     | 70        
149   | Path found| 1.001     | 80        | Path found| 6.584     | 80        
150   | Path found| 0.569     | 73        | Path found| 5.430     | 73        
151   | Path found| 0.525     | 80        | Path found| 6.121     | 80        
152   | Path found| 0.838     | 71        | Path found| 5.179     | 71        
153   | Path found| 0.518     | 87        | Path found| 7.956     | 87        
154   | Path found| 0.606     | 84        | Path found| 7.272     | 84        
155   | Path found| 0.489     | 78        | Path found| 6.365     | 78        
156   | Path found| 0.573     | 72        | Path found| 5.291     | 72        
157   | Path found| 1.180     | 73        | Path found| 5.074     | 73        
158   | Path found| 1.025     | 72        | Path found| 5.600     | 72        
159   | Path found| 0.527     | 70        | Path found| 5.307     | 70        
160   | Path found| 0.845     | 77        | Path found| 6.259     | 77        
161   | Path found| 0.499     | 85        | Path found| 7.765     | 85        
162   | Path found| 1.221     | 72        | Path found| 5.351     | 72        
163   | Path found| 0.607     | 75        | Path found| 5.883     | 75        
164   | Path found| 0.574     | 70        | Path found| 3.531     | 70        
165   | Path found| 0.757     | 75        | Path found| 5.689     | 75        
166   | Path found| 0.486     | 74        | Path found| 5.553     | 74        
167   | Path found| 0.908     | 76        | Path found| 6.234     | 76        
168   | Path found| 0.601     | 73        | Path found| 5.660     | 73        
169   | Path found| 1.067     | 84        | Path found| 7.327     | 84        
170   | Path found| 0.591     | 70        | Path found| 5.190     | 70        
171   | Path found| 0.471     | 73        | Path found| 5.324     | 73        
172   | Path found| 0.407     | 71        | Path found| 5.349     | 71        
173   | Path found| 0.549     | 71        | Path found| 5.474     | 71        
174   | Path found| 1.391     | 78        | Path found| 6.323     | 78        
175   | Path found| 0.751     | 70        | Path found| 4.886     | 70        
176   | Path found| 1.039     | 78        | Path found| 6.551     | 78        
177   | Path found| 0.489     | 76        | Path found| 5.915     | 76        
178   | Path found| 0.491     | 71        | Path found| 5.033     | 71        
179   | Path found| 0.558     | 75        | Path found| 5.914     | 75        
180   | Path found| 0.874     | 73        | Path found| 5.597     | 73        
181   | Path found| 0.886     | 78        | Path found| 5.927     | 78        
182   | Path found| 0.491     | 74        | Path found| 5.551     | 74        
183   | Path found| 0.868     | 70        | Path found| 5.276     | 70        
184   | Path found| 0.546     | 73        | Path found| 5.560     | 73        
185   | Path found| 0.709     | 80        | Path found| 6.601     | 80        
186   | Path found| 0.871     | 72        | Path found| 5.588     | 72        
187   | Path found| 0.808     | 70        | Path found| 5.128     | 70        
188   | Path found| 0.881     | 71        | Path found| 4.958     | 71        
189   | Path found| 0.417     | 70        | Path found| 5.062     | 70        
190   | Path found| 1.020     | 70        | Path found| 5.120     | 70        
191   | Path found| 0.932     | 74        | Path found| 5.881     | 74        
192   | Path found| 0.805     | 72        | Path found| 5.015     | 72        
193   | Path found| 0.402     | 76        | Path found| 5.640     | 76        
194   | Path found| 0.812     | 74        | Path found| 5.868     | 74        
195   | Path found| 0.845     | 72        | Path found| 5.074     | 72        
196   | Path found| 0.543     | 73        | Path found| 5.595     | 73        
197   | Path found| 0.467     | 79        | Path found| 6.432     | 79        
198   | Path found| 1.376     | 78        | Path found| 6.299     | 78        
199   | Path found| 1.126     | 70        | Path found| 5.143     | 70        
200   | Path found| 0.704     | 73        | Path found| 5.704     | 73        
201   | Path found| 0.920     | 77        | Path found| 6.115     | 77        
202   | Path found| 0.705     | 82        | Path found| 6.848     | 82        
203   | Path found| 0.505     | 77        | Path found| 6.399     | 77        
204   | Path found| 0.711     | 77        | Path found| 6.123     | 77        
205   | Path found| 0.660     | 71        | Path found| 5.173     | 71        
206   | Path found| 1.184     | 72        | Path found| 3.538     | 72        
207   | Path found| 0.868     | 70        | Path found| 5.157     | 70        
208   | Path found| 0.929     | 77        | Path found| 6.232     | 77        
209   | Path found| 0.368     | 75        | Path found| 5.802     | 75        
210   | Path found| 0.948     | 76        | Path found| 5.992     | 76        
211   | Path found| 0.431     | 75        | Path found| 5.655     | 75        
212   | Path found| 0.727     | 72        | Path found| 5.168     | 72        
213   | Path found| 0.759     | 71        | Path found| 5.051     | 71        
214   | Path found| 0.602     | 71        | Path found| 5.421     | 71        
215   | Path found| 0.852     | 71        | Path found| 5.408     | 71        
216   | Path found| 0.486     | 73        | Path found| 5.439     | 73        
217   | Path found| 0.939     | 75        | Path found| 5.815     | 75        
218   | Path found| 0.806     | 79        | Path found| 6.215     | 79        
219   | Path found| 0.920     | 75        | Path found| 6.013     | 75        
220   | Path found| 0.910     | 73        | Path found| 5.334     | 73        
221   | Path found| 0.468     | 70        | Path found| 5.213     | 70        
222   | Path found| 1.171     | 73        | Path found| 5.112     | 73        
223   | Path found| 0.553     | 73        | Path found| 5.055     | 73        
224   | Path found| 0.444     | 74        | Path found| 5.378     | 74        
225   | Path found| 0.820     | 75        | Path found| 5.973     | 75        
226   | Path found| 1.410     | 75        | Path found| 6.139     | 75        
227   | Path found| 0.943     | 75        | Path found| 6.028     | 75        
228   | Path found| 0.545     | 71        | Path found| 5.095     | 71        
229   | Path found| 0.652     | 73        | Path found| 5.731     | 73        
230   | Path found| 1.618     | 86        | Path found| 7.840     | 86        
231   | Path found| 0.754     | 77        | Path found| 5.963     | 77        
232   | Path found| 0.480     | 76        | Path found| 6.278     | 76        
233   | Path found| 0.663     | 76        | Path found| 5.906     | 76        
234   | Path found| 0.466     | 71        | Path found| 5.192     | 71        
235   | Path found| 0.472     | 71        | Path found| 5.188     | 71        
236   | Path found| 0.632     | 77        | Path found| 6.176     | 77        
237   | Path found| 0.416     | 80        | Path found| 6.023     | 80        
238   | Path found| 0.594     | 80        | Path found| 6.712     | 80        
239   | Path found| 1.228     | 72        | Path found| 5.372     | 72        
240   | Path found| 1.091     | 80        | Path found| 6.849     | 80        
241   | Path found| 0.931     | 72        | Path found| 4.827     | 72        
242   | Path found| 0.516     | 71        | Path found| 5.383     | 71        
243   | Path found| 1.086     | 71        | Path found| 5.258     | 71        
244   | Path found| 1.310     | 74        | Path found| 5.418     | 74        
245   | Path found| 0.776     | 76        | Path found| 6.150     | 76        
246   | Path found| 0.701     | 84        | Path found| 7.014     | 84        
247   | Path found| 0.686     | 71        | Path found| 3.187     | 71        
248   | Path found| 0.527     | 70        | Path found| 4.906     | 70        
249   | Path found| 0.410     | 70        | Path found| 5.041     | 70        
250   | Path found| 0.502     | 71        | Path found| 5.318     | 71        
251   | Path found| 0.844     | 72        | Path found| 3.544     | 72        
252   | Path found| 0.449     | 71        | Path found| 5.117     | 71        
253   | Path found| 0.803     | 70        | Path found| 5.028     | 70        
254   | Path found| 1.169     | 75        | Path found| 5.612     | 75        
255   | Path found| 0.552     | 77        | Path found| 6.014     | 77        
256   | Path found| 0.539     | 73        | Path found| 5.248     | 73        
257   | Path found| 0.594     | 80        | Path found| 6.595     | 80        
258   | Path found| 1.181     | 71        | Path found| 5.135     | 71        
259   | Path found| 0.501     | 73        | Path found| 5.066     | 73        
260   | Path found| 0.621     | 70        | Path found| 5.145     | 70        
261   | Path found| 0.553     | 73        | Path found| 5.341     | 73        
262   | Path found| 0.515     | 73        | Path found| 5.741     | 73        
263   | Path found| 0.846     | 75        | Path found| 5.982     | 75        
264   | Path found| 1.241     | 78        | Path found| 6.499     | 78        
265   | Path found| 0.778     | 73        | Path found| 5.231     | 73        
266   | Path found| 0.573     | 71        | Path found| 5.376     | 71        
267   | Path found| 0.958     | 76        | Path found| 6.084     | 76        
268   | Path found| 0.482     | 75        | Path found| 5.641     | 75        
269   | Path found| 0.467     | 74        | Path found| 5.815     | 74        
270   | Path found| 1.195     | 70        | Path found| 5.029     | 70        
271   | Path found| 0.810     | 71        | Path found| 5.370     | 71        
272   | Path found| 0.876     | 71        | Path found| 5.327     | 71        
273   | Path found| 0.747     | 76        | Path found| 5.936     | 76        
274   | Path found| 0.478     | 70        | Path found| 4.945     | 70        
275   | Path found| 1.490     | 78        | Path found| 6.388     | 78        
276   | Path found| 0.707     | 72        | Path found| 5.226     | 72        
277   | Path found| 0.460     | 78        | Path found| 6.251     | 78        
278   | Path found| 1.077     | 71        | Path found| 5.157     | 71        
279   | Path found| 1.260     | 71        | Path found| 5.083     | 71        
280   | Path found| 0.456     | 70        | Path found| 4.864     | 70        
281   | Path found| 0.527     | 75        | Path found| 5.511     | 75        
282   | Path found| 0.594     | 70        | Path found| 5.160     | 70        
283   | Path found| 0.421     | 74        | Path found| 5.664     | 74        
284   | Path found| 0.766     | 73        | Path found| 5.374     | 73        
285   | Path found| 1.459     | 73        | Path found| 5.195     | 73        
286   | Path found| 1.335     | 74        | Path found| 5.576     | 74        
287   | Path found| 0.528     | 77        | Path found| 5.965     | 77        
288   | Path found| 0.687     | 70        | Path found| 5.248     | 70        
289   | Path found| 0.613     | 76        | Path found| 6.024     | 76        
290   | Path found| 1.375     | 76        | Path found| 6.106     | 76        
291   | Path found| 0.476     | 72        | Path found| 5.397     | 72        
292   | Path found| 0.560     | 72        | Path found| 5.494     | 72        
293   | Path found| 0.542     | 73        | Path found| 5.251     | 73        
294   | Path found| 0.904     | 74        | Path found| 5.808     | 74        
295   | Path found| 0.933     | 73        | Path found| 5.491     | 73        
296   | Path found| 0.883     | 74        | Path found| 5.563     | 74        
297   | Path found| 0.945     | 76        | Path found| 6.053     | 76        
298   | Path found| 0.538     | 71        | Path found| 5.482     | 71        
299   | Path found| 1.319     | 77        | Path found| 5.885     | 77        
300   | Path found| 0.712     | 76        | Path found| 5.920     | 76        
301   | Path found| 1.009     | 80        | Path found| 6.362     | 80        
302   | Path found| 1.249     | 74        | Path found| 5.829     | 74        
303   | Path found| 0.964     | 78        | Path found| 6.348     | 78        
304   | Path found| 0.642     | 76        | Path found| 6.081     | 76        
305   | Path found| 0.766     | 70        | Path found| 5.005     | 70        
306   | Path found| 0.383     | 79        | Path found| 6.433     | 79        
307   | Path found| 0.569     | 73        | Path found| 5.567     | 73        
308   | Path found| 0.609     | 72        | Path found| 5.356     | 72        
309   | Path found| 0.764     | 72        | Path found| 3.860     | 72        
310   | Path found| 0.947     | 79        | Path found| 6.223     | 79        
311   | Path found| 0.837     | 79        | Path found| 6.435     | 79        
312   | Path found| 1.695     | 84        | Path found| 7.067     | 84        
313   | Path found| 0.769     | 70        | Path found| 5.062     | 70        
314   | Path found| 0.563     | 79        | Path found| 6.394     | 79        
315   | Path found| 0.562     | 76        | Path found| 6.034     | 76        
316   | Path found| 1.432     | 81        | Path found| 6.946     | 81        
317   | Path found| 1.131     | 78        | Path found| 6.063     | 78        
318   | Path found| 0.914     | 75        | Path found| 5.564     | 75        
319   | Path found| 0.953     | 75        | Path found| 6.074     | 75        
320   | Path found| 0.858     | 78        | Path found| 5.993     | 78        
321   | Path found| 1.226     | 71        | Path found| 5.192     | 71        
322   | Path found| 0.881     | 80        | Path found| 6.773     | 80        
323   | Path found| 0.571     | 72        | Path found| 5.225     | 72        
324   | Path found| 0.578     | 73        | Path found| 5.692     | 73        
325   | Path found| 0.622     | 80        | Path found| 6.428     | 80        
326   | Path found| 0.736     | 75        | Path found| 5.618     | 75        
327   | Path found| 0.654     | 74        | Path found| 5.543     | 74        
328   | Path found| 0.732     | 70        | Path found| 4.747     | 70        
329   | Path found| 1.277     | 73        | Path found| 5.560     | 73        
330   | Path found| 0.931     | 76        | Path found| 5.998     | 76        
331   | Path found| 0.796     | 77        | Path found| 6.091     | 77        
332   | Path found| 0.505     | 73        | Path found| 5.038     | 73        
333   | Path found| 0.646     | 71        | Path found| 5.280     | 71        
334   | Path found| 1.305     | 75        | Path found| 5.959     | 75        
335   | Path found| 0.956     | 77        | Path found| 6.267     | 77        
336   | Path found| 0.715     | 79        | Path found| 6.356     | 79        
337   | Path found| 0.520     | 70        | Path found| 5.043     | 70        
338   | Path found| 0.587     | 70        | Path found| 5.154     | 70        
339   | Path found| 0.581     | 82        | Path found| 7.037     | 82        
340   | Path found| 0.453     | 71        | Path found| 5.080     | 71        
341   | Path found| 0.739     | 76        | Path found| 5.613     | 76        
342   | Path found| 0.366     | 71        | Path found| 4.877     | 71        
343   | Path found| 1.167     | 70        | Path found| 4.612     | 70        
344   | Path found| 0.798     | 70        | Path found| 5.273     | 70        
345   | Path found| 0.476     | 70        | Path found| 5.105     | 70        
346   | Path found| 1.427     | 76        | Path found| 6.230     | 76        
347   | Path found| 0.659     | 74        | Path found| 5.583     | 74        
348   | Path found| 0.607     | 71        | Path found| 5.099     | 71        
349   | Path found| 0.779     | 81        | Path found| 7.017     | 81        
350   | Path found| 0.434     | 70        | Path found| 4.854     | 70        
351   | Path found| 0.984     | 80        | Path found| 6.331     | 80        
352   | Path found| 0.563     | 72        | Path found| 5.454     | 72        
353   | Path found| 1.077     | 71        | Path found| 5.347     | 71        
354   | Path found| 1.012     | 79        | Path found| 6.308     | 79        
355   | Path found| 0.900     | 71        | Path found| 5.419     | 71        
356   | Path found| 0.560     | 82        | Path found| 6.701     | 82        
357   | Path found| 0.489     | 70        | Path found| 5.182     | 70        
358   | Path found| 0.856     | 84        | Path found| 7.134     | 84        
359   | Path found| 0.524     | 75        | Path found| 5.682     | 75        
360   | Path found| 0.563     | 70        | Path found| 3.207     | 70        
361   | Path found| 0.944     | 78        | Path found| 6.987     | 78        
362   | Path found| 0.536     | 72        | Path found| 5.133     | 72        
363   | Path found| 1.259     | 71        | Path found| 5.386     | 71        
364   | Path found| 0.890     | 72        | Path found| 5.296     | 72        
365   | Path found| 0.455     | 70        | Path found| 5.079     | 70        
366   | Path found| 1.301     | 74        | Path found| 5.707     | 74        
367   | Path found| 0.469     | 76        | Path found| 5.922     | 76        
368   | Path found| 0.762     | 71        | Path found| 5.055     | 71        
369   | Path found| 0.548     | 75        | Path found| 5.822     | 75        
370   | Path found| 0.585     | 80        | Path found| 6.556     | 80        
371   | Path found| 0.570     | 70        | Path found| 4.670     | 70        
372   | Path found| 0.547     | 74        | Path found| 5.794     | 74        
373   | Path found| 0.527     | 70        | Path found| 4.949     | 70        
374   | Path found| 0.951     | 80        | Path found| 6.692     | 80        
375   | Path found| 0.479     | 73        | Path found| 5.511     | 73        
376   | Path found| 0.984     | 74        | Path found| 5.352     | 74        
377   | Path found| 0.529     | 74        | Path found| 5.855     | 74        
378   | Path found| 0.887     | 76        | Path found| 6.037     | 76        
379   | Path found| 1.210     | 70        | Path found| 5.249     | 70        
380   | Path found| 1.214     | 72        | Path found| 5.561     | 72        
381   | Path found| 0.570     | 78        | Path found| 6.667     | 78        
382   | Path found| 0.698     | 74        | Path found| 5.962     | 74        
383   | Path found| 0.559     | 70        | Path found| 5.195     | 70        
384   | Path found| 0.567     | 79        | Path found| 6.223     | 79        
385   | Path found| 1.130     | 70        | Path found| 3.396     | 70        
386   | Path found| 0.844     | 76        | Path found| 5.898     | 76        
387   | Path found| 0.570     | 70        | Path found| 4.854     | 70        
388   | Path found| 0.839     | 78        | Path found| 6.228     | 78        
389   | Path found| 0.791     | 75        | Path found| 5.848     | 75        
390   | Path found| 0.809     | 71        | Path found| 5.227     | 71        
391   | Path found| 0.927     | 77        | Path found| 6.104     | 77        
392   | Path found| 0.459     | 70        | Path found| 5.185     | 70        
393   | Path found| 1.223     | 72        | Path found| 5.515     | 72        
394   | Path found| 0.479     | 74        | Path found| 5.464     | 74        
395   | Path found| 0.410     | 70        | Path found| 5.255     | 70        
396   | Path found| 0.686     | 72        | Path found| 5.189     | 72        
397   | Path found| 1.512     | 81        | Path found| 7.064     | 81        
398   | Path found| 0.542     | 71        | Path found| 5.390     | 71        
399   | Path found| 1.030     | 78        | Path found| 6.439     | 78        
400   | Path found| 0.514     | 73        | Path found| 5.783     | 73        
401   | Path found| 1.210     | 72        | Path found| 5.159     | 72        
402   | Path found| 0.516     | 85        | Path found| 7.840     | 85        
403   | Path found| 0.423     | 80        | Path found| 6.831     | 80        
404   | Path found| 0.301     | 72        | Path found| 5.434     | 72        
405   | Path found| 0.486     | 73        | Path found| 5.369     | 73        
406   | Path found| 0.863     | 72        | Path found| 5.614     | 72        
407   | Path found| 1.190     | 72        | Path found| 5.407     | 72        
408   | Path found| 0.523     | 77        | Path found| 6.139     | 77        
409   | Path found| 0.660     | 85        | Path found| 7.766     | 85        
410   | Path found| 0.895     | 76        | Path found| 6.061     | 76        
411   | Path found| 0.542     | 78        | Path found| 6.237     | 78        
412   | Path found| 0.468     | 70        | Path found| 5.246     | 70        
413   | Path found| 0.549     | 72        | Path found| 5.414     | 72        
414   | Path found| 0.551     | 70        | Path found| 5.208     | 70        
415   | Path found| 0.384     | 74        | Path found| 5.629     | 74        
416   | Path found| 0.941     | 72        | Path found| 5.075     | 72        
417   | Path found| 0.874     | 76        | Path found| 6.030     | 76        
418   | Path found| 0.572     | 72        | Path found| 5.478     | 72        
419   | Path found| 1.344     | 77        | Path found| 6.090     | 77        
420   | Path found| 0.533     | 73        | Path found| 5.520     | 73        
421   | Path found| 0.465     | 70        | Path found| 5.258     | 70        
422   | Path found| 0.653     | 80        | Path found| 6.768     | 80        
423   | Path found| 0.462     | 73        | Path found| 5.214     | 73        
424   | Path found| 0.524     | 71        | Path found| 4.956     | 71        
425   | Path found| 0.769     | 78        | Path found| 6.112     | 78        
426   | Path found| 0.831     | 86        | Path found| 7.678     | 86        
427   | Path found| 0.996     | 79        | Path found| 6.137     | 79        
428   | Path found| 0.880     | 74        | Path found| 5.958     | 74        
429   | Path found| 0.535     | 70        | Path found| 4.985     | 70        
430   | Path found| 0.414     | 80        | Path found| 6.921     | 80        
431   | Path found| 0.860     | 70        | Path found| 4.832     | 70        
432   | Path found| 0.501     | 75        | Path found| 5.454     | 75        
433   | Path found| 0.458     | 72        | Path found| 5.393     | 72        
434   | Path found| 0.569     | 74        | Path found| 5.832     | 74        
435   | Path found| 1.216     | 72        | Path found| 3.658     | 72        
436   | Path found| 0.548     | 70        | Path found| 5.233     | 70        
437   | Path found| 0.480     | 76        | Path found| 5.947     | 76        
438   | Path found| 0.619     | 71        | Path found| 5.043     | 71        
439   | Path found| 0.979     | 83        | Path found| 7.754     | 83        
440   | Path found| 0.531     | 70        | Path found| 5.145     | 70        
441   | Path found| 1.049     | 79        | Path found| 6.393     | 79        
442   | Path found| 0.849     | 75        | Path found| 5.793     | 75        
443   | Path found| 0.500     | 71        | Path found| 5.373     | 71        
444   | Path found| 0.711     | 72        | Path found| 5.478     | 72        
445   | Path found| 0.530     | 71        | Path found| 5.116     | 71        
446   | Path found| 0.505     | 71        | Path found| 5.149     | 71        
447   | Path found| 0.612     | 74        | Path found| 5.206     | 74        
448   | Path found| 0.791     | 76        | Path found| 6.209     | 76        
